price,vat_included,year,mileage,location,url,make,name,supplier,VehicleType
1730000,,2015,200000,Москва,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16677732-eacf9a10/,MEUSBURGER,Meusburger Тентованный полуприцеп,M7 TRUCK Москва Юг,ST_CURTAIN
1190000,,2011,1000000,Авдон,https://auto.ru/trailer/used/sale/krone/profi_liner/16677738-e2607ac6/,KRONE,Krone Profi Liner,M7 TRUCK Уфа,ST_CURTAIN
2257000,,2017,400000,Авдон,https://auto.ru/trailer/used/sale/krone/profi_liner/16666456-5ad08c38/,KRONE,Krone Profi Liner,M7 TRUCK Уфа,ST_CURTAIN
1730000,,2015,200000,Чёрная Грязь,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16671214-965563c2/,MEUSBURGER,Meusburger Тентованный полуприцеп,M7 TRUCK Москва,ST_CURTAIN
1730000,,2015,600000,Авдон,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16674644-2ec6dd0b/,MEUSBURGER,Meusburger Тентованный полуприцеп,M7 TRUCK Уфа,ST_CURTAIN
2257000,,2017,400000,Набережные Челны,https://auto.ru/trailer/used/sale/krone/profi_liner/16656834-3a524b55/,KRONE,Krone Profi Liner,M7 TRUCK Набережные Челны,ST_CURTAIN
2646766,Цена с НДС,2019,,Москва,https://auto.ru/trailer/new/sale/kogel/sn24/15423291-2f2b5590/,KOGEL,Kogel SN24,КАРКОМ СЕРВИС,ST_CURTAIN
2400000,Цена с НДС,2011,350000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16679666-d9ec838a/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Транзит-Дон Москва,ST_CURTAIN
1700000,,2012,,Дружино,https://auto.ru/trailer/used/sale/drugie/neizvestna/16676738-064d169e/,DRUGIE,Другие Неизвестна (прицепы),,ST_REFRIGERATOR
1920000,,2011,600,Бийск,https://auto.ru/trailer/used/sale/krone/sd/16371840-51205056/,KRONE,Krone SD,,ST_REFRIGERATOR
2300000,Цена с НДС,2019,100000,Краснодар,https://auto.ru/trailer/used/sale/kogel/s24/16678650-6bdc1ebe/,KOGEL,Kogel S24,ЮгТрейлер,ST_CURTAIN
3143006,Цена с НДС,2019,,Новосибирск,https://auto.ru/trailer/new/sale/kaessbohrer/international/16458736-8d6484f5/,KAESSBOHRER,Kassbohrer International,СибТракСкан,ST_CURTAIN_ONBOARD
1150000,,2012,10,Елино,https://auto.ru/trailer/used/sale/kogel/s24/16616742-a1c133e8/,KOGEL,Kogel S24,700 МАШИН,ST_CURTAIN
1250000,,2012,10,Елино,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16629520-a403829e/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,700 МАШИН,ST_CURTAIN
1350000,Цена с НДС,2005,,Люберцы,https://auto.ru/trailer/used/sale/grayadams/ga3b_11/16678904-477fe4d1/,GRAYADAMS,Gray&Adams GA3B/11,PRO АВТО,ST_REFRIGERATOR
450000,,2005,,Зеленоград,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16678754-98ef20ae/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,Реалист Банк,ST_ONBOARD
1349000,,2013,,Люберцы,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16662644-b7a29a82/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,PRO АВТО,ST_CURTAIN
1249000,,2012,,Люберцы,https://auto.ru/trailer/used/sale/kogel/sn24/16669200-60a470b9/,KOGEL,Kogel SN24,PRO АВТО,ST_CURTAIN
1149000,,2011,,Люберцы,https://auto.ru/trailer/used/sale/grunwald/poluoricep_shtorniy/16662766-f62d9c4a/,GRUNWALD,Grunwald Полуприцеп шторный,PRO АВТО,ST_CURTAIN
2700000,Цена с НДС,2019,,Казань,https://auto.ru/trailer/new/sale/krone/profi_liner/16673724-60503f9e/,KRONE,Krone Profi Liner,ЗилантМоторс,ST_CURTAIN
1950000,,2011,299000,Люберцы,https://auto.ru/trailer/used/sale/krone/sd/16524836-02a7a827/,KRONE,Krone SD,ТРАК ПЛАТФОРМА,ST_REFRIGERATOR
4100000,,2018,300000,Набережные Челны,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16664305-ebd79a64/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,АТРАКС,ST_REFRIGERATOR
3990000,,2014,350000,Калининград,https://auto.ru/trailer/used/sale/krone/cool_liner/16682656-5676b025/,KRONE,Krone Cool Liner,,ST_REFRIGERATOR
960000,Цена с НДС,2018,1,,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16602116-cdcc873e/,MAZ,МАЗ Полуприцеп бортовой,Русбизнесавто-Пермь,ST_ONBOARD
4890000,Цена с НДС,2018,,,https://auto.ru/trailer/used/sale/krone/sd/16557740-7254ce50/,KRONE,Krone SD,Русбизнесавто-Пермь,ST_REFRIGERATOR
890000,Цена с НДС,2004,,Барнаул,https://auto.ru/trailer/used/sale/krone/sdr_27/16470150-a8056e70/,KRONE,Krone SDR 27,SAEM-truck,ST_REFRIGERATOR
2450000,,2018,130000,Москва,https://auto.ru/trailer/used/sale/krone/sd/16674582-149977cc/,KRONE,Krone SD,АГТ-Трейдинг,ST_CURTAIN
1300000,,2007,300000,Чёрная Грязь,https://auto.ru/trailer/used/sale/grayadams/ga3b_6/16602270-549e2981/,GRAYADAMS,Gray&Adams GA3B/6,M7 TRUCK Москва,ST_REFRIGERATOR
2600000,Цена с НДС,2011,,Москва,https://auto.ru/trailer/used/sale/krone/sd/16674686-cec760a4/,KRONE,Krone SD,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
3300000,Цена с НДС,2019,,Набережные Челны,https://auto.ru/trailer/used/sale/meusburger/bortovoy_polupricep/16674122-d92dd90a/,MEUSBURGER,Meusburger Бортовой полуприцеп,BS-Truck,ST_CURTAIN
1470000,,2012,200000,Чёрная Грязь,https://auto.ru/trailer/used/sale/krone/sd/16670782-0697e310/,KRONE,Krone SD,M7 TRUCK Москва,ST_CURTAIN
609000,,2006,200000,Чёрная Грязь,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16668876-1bb0a26b/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,M7 TRUCK Москва,ST_ONBOARD
1140000,,2012,300000,Чёрная Грязь,https://auto.ru/trailer/used/sale/krone/profi_liner/16668874-0554fac9/,KRONE,Krone Profi Liner,M7 TRUCK Москва,ST_ONBOARD
2580000,,2011,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16646248-2b2294ef/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,ГРУЗ СОЮЗ,ST_REFRIGERATOR
2250000,,2011,800000,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/sd/16476342-24f7dfcb/,KRONE,Krone SD,Монополия,ST_REFRIGERATOR
2550000,Цена с НДС,2011,990000,Санкт-Петербург,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16567408-d082ea7f/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Монополия,ST_REFRIGERATOR
2550000,,2011,800000,Санкт-Петербург,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16476374-62eb145a/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Монополия,ST_REFRIGERATOR
1397777,Цена с НДС,2015,600000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16617696-2f74cf40/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS Mega,ТТ777,ST_CURTAIN
750000,Цена с НДС,2009,,Новый Уренгой,https://auto.ru/trailer/used/sale/kogel/sn24/16673618-54a096a1/,KOGEL,Kogel SN24,,ST_ONBOARD
4550000,Цена с НДС,2018,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16673274-99e173c6/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
1750000,Цена с НДС,2014,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16673198-db497a25/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,Глобал Трак Сейлс Москва,ST_CURTAIN
1330000,,2011,,Екатеринбург,https://auto.ru/trailer/used/sale/krone/sd/16673178-61d626a9/,KRONE,Krone SD,Global Truck Sales Екатеринбург,ST_CURTAIN_ONBOARD
940000,Цена с НДС,2008,,Москва,https://auto.ru/trailer/new/sale/krone/profi_liner/16664165-8968ab76/,KRONE,Krone Profi Liner,Транзит-Дон Москва,ST_CURTAIN
800000,,2008,800000,Санкт-Петербург,https://auto.ru/trailer/used/sale/narko/polupricep/16682840-f69c7250/,NARKO,Narko Полуприцеп бортовой,,ST_ONBOARD
3400000,Цена с НДС,2014,300000,Ольша,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16674238-1d5c61c3/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,CargoLine group,ST_REFRIGERATOR
1730000,,2015,200000,Нижний Новгород,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16661454-1a5bb5c9/,MEUSBURGER,Meusburger Тентованный полуприцеп,M7 TRUCK Нижний Новгород,ST_CURTAIN
4660000,Цена с НДС,2019,149900,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/cool_liner/16671060-f12cd941/,KRONE,Krone Cool Liner,Группа Милан,ST_REFRIGERATOR
4660000,Цена с НДС,2019,144555,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/cool_liner/16671046-36b54e88/,KRONE,Krone Cool Liner,Группа Милан,ST_REFRIGERATOR
1730000,,2015,600000,Авдон,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16669398-31eeb253/,MEUSBURGER,Meusburger Тентованный полуприцеп,M7 TRUCK Уфа,ST_CURTAIN
1730000,,2015,600000,,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16666628-53586356/,MEUSBURGER,Meusburger Тентованный полуприцеп,M7 TRUCK Уфа,ST_CURTAIN
1700000,Цена с НДС,2014,520000,Солнечногорск,https://auto.ru/trailer/used/sale/krone/sd/16670732-712b93dd/,KRONE,Krone SD,ТРАНСАЛЬЯНС Москва,ST_CURTAIN
1700000,Цена с НДС,2014,540000,Солнечногорск,https://auto.ru/trailer/used/sale/krone/sd/16635478-c46353e0/,KRONE,Krone SD,ТРАНСАЛЬЯНС Москва,ST_CURTAIN
940000,Цена с НДС,2008,,Москва,https://auto.ru/trailer/used/sale/krone/profi_liner/16639272-a9cb5b05/,KRONE,Krone Profi Liner,Транзит-Дон Москва,ST_CURTAIN
580000,,2006,,Набережные Челны,https://auto.ru/trailer/used/sale/krone/sdp_27/16542212-c51316b6/,KRONE,Krone SDP 27,M7 TRUCK Набережные Челны,ST_CURTAIN
700000,Цена с НДС,2012,60000,Березовка,https://auto.ru/trailer/used/sale/nefaz/polupricep_bortovoy/16670416-8b866a93/,NEFAZ,НефАЗ П/п бортовой,СпецТрубопроводСтрой,ST_ONBOARD
800000,Цена с НДС,2014,65000,Березовка,https://auto.ru/trailer/used/sale/nefaz/polupricep_bortovoy/16670394-f39f9c04/,NEFAZ,НефАЗ П/п бортовой,СпецТрубопроводСтрой,ST_ONBOARD
1750000,Цена с НДС,2014,,Москва,https://auto.ru/trailer/used/sale/krone/sd/16670920-e6e79955/,KRONE,Krone SD,Глобал Трак Сейлс Москва,ST_CURTAIN
1250000,Цена с НДС,2012,,Екатеринбург,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16670750-7a9034e6/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,Global Truck Sales Екатеринбург,ST_CURTAIN
3750000,Цена с НДС,2018,,Ижевск,https://auto.ru/trailer/used/sale/kogel/scb24/16671664-99eb4311/,KOGEL,Kogel SCB24,Камавтокомплект Трак,ST_REFRIGERATOR
1090000,,2004,350000,Москва,https://auto.ru/trailer/used/sale/krone/sdr_27/16650330-f33b2740/,KRONE,Krone SDR 27,ГРУЗОВИК-24,ST_REFRIGERATOR
770000,,2008,299000,Люберцы,https://auto.ru/trailer/used/sale/krone/sdp_27/16557712-e7b7c7bd/,KRONE,Krone SDP 27,ТРАК ПЛАТФОРМА,ST_CURTAIN
1347777,Цена с НДС,2015,610000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16617954-e4b45dd9/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS Mega,ТТ777,ST_CURTAIN
2490000,,2019,63000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16669739-c4ca675f/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,АГТ-Трейдинг,ST_CURTAIN
930000,,2011,299000,Люберцы,https://auto.ru/trailer/used/sale/kogel/sn24/16660690-9c3b1598/,KOGEL,Kogel SN24,ТРАК ПЛАТФОРМА,ST_CURTAIN
470000,,2008,399000,Люберцы,https://auto.ru/trailer/used/sale/maz/polupricep_bortovoy/16661432-9c13e742/,MAZ,МАЗ Полуприцеп тентованный,ТРАК ПЛАТФОРМА,ST_CURTAIN
2450000,,2018,,Набережные Челны,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16611866-007282d7/,MEUSBURGER,Meusburger Тентованный полуприцеп,BS-Truck,ST_CURTAIN
960000,Цена с НДС,2008,720000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16647818-f47a72e6/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
2350000,Цена с НДС,2018,160000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16646612-0a62186a/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
2150000,Цена с НДС,2017,160000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16649412-91c6efa2/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,Триера Трак,ST_CURTAIN
1730000,,2015,600000,Авдон,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16663290-d46571fe/,MEUSBURGER,Meusburger Тентованный полуприцеп,M7 TRUCK Уфа,ST_CURTAIN
1730000,,2015,600000,Авдон,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16666454-15c2d53c/,MEUSBURGER,Meusburger Тентованный полуприцеп,M7 TRUCK Уфа,ST_CURTAIN
1600000,,2013,,Москва,https://auto.ru/trailer/used/sale/krone/sd/16639084-676533cc/,KRONE,Krone SD,СпецТранс Карго,ST_CURTAIN
1380000,,2013,,Екатеринбург,https://auto.ru/trailer/used/sale/krone/sd/16669623-a391b1bb/,KRONE,Krone SD,Global Truck Sales Екатеринбург,ST_CURTAIN_ONBOARD
800000,,2003,,Екатеринбург,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16669545-a9b12f0f/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,Global Truck Sales Екатеринбург,ST_CURTAIN_ONBOARD
600000,,2007,300000,Санкт-Петербург,https://auto.ru/trailer/used/sale/fliegl/polupricep/16671690-e00ddcd4/,FLIEGL,Fliegl Полуприцепы тентованные,ЦКТ,ST_ONBOARD
939900,Цена с НДС,2008,,Краснодар,https://auto.ru/trailer/used/sale/krone/profi_liner/16664309-5045969c/,KRONE,Krone Profi Liner,Транзит-Дон Краснодар,ST_CURTAIN
3700000,,2015,450000,Краснодар,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16587312-36574937/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Транзит-Дон Краснодар,ST_REFRIGERATOR
940000,Цена с НДС,2008,,Краснодар,https://auto.ru/trailer/used/sale/krone/profi_liner/16664303-12021e11/,KRONE,Krone Profi Liner,Транзит-Дон Краснодар,ST_CURTAIN
940000,Цена с НДС,2008,,Ростов-на-Дону,https://auto.ru/trailer/used/sale/krone/profi_liner/16639294-87a0eeac/,KRONE,Krone Profi Liner,Транзит-Дон Гипермаркет,ST_CURTAIN
2400000,,2011,510000,Ростов-на-Дону,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16028928-449d62de/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Транзит-Дон Гипермаркет,ST_REFRIGERATOR
940000,Цена с НДС,2008,650000,Ростов-на-Дону,https://auto.ru/trailer/used/sale/krone/krone/16654420-13d010b6/,KRONE,Krone Krone,Транзит-Дон Гипермаркет,ST_CURTAIN
2400000,,2011,650000,Ростов-на-Дону,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16635866-a4c53034/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Транзит-Дон Гипермаркет,ST_REFRIGERATOR
2150000,,2011,350000,Ростов-на-Дону,https://auto.ru/trailer/used/sale/krone/krone/16530980-cb008d23/,KRONE,Krone Krone,Транзит-Дон Гипермаркет,ST_REFRIGERATOR
940000,Цена с НДС,2008,,Москва,https://auto.ru/trailer/used/sale/krone/profi_liner/16639270-d902c621/,KRONE,Krone Profi Liner,Транзит-Дон Москва,ST_CURTAIN
4500000,Цена с НДС,2018,300000,Казань,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16504542-31388a12/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,ЗилантМоторс,ST_REFRIGERATOR
4500000,,2018,200000,Казань,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16404112-1ce36608/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,ЗилантМоторс,ST_REFRIGERATOR
2150000,Цена с НДС,2019,60000,Пермь,https://auto.ru/trailer/used/sale/kaessbohrer/kaessbohrer/16637408-3dc7e641/,KAESSBOHRER,Kassbohrer Kassbohrer,ЕвроТрак Mercedes-Benz Пермь,ST_ONBOARD
200000,,2001,110,Орск,https://auto.ru/trailer/used/sale/mordovagromash/2pts/16682352-ea1e0dc0/,MORDOVAGROMASH,МордовАгроМаш 2ПТС,,ST_ONBOARD
330000,,2008,350000,Москва,https://auto.ru/trailer/used/sale/kogel/sn24/16682262-995d4c66/,KOGEL,Kogel SN24,,ST_ONBOARD
939900,Цена с НДС,2008,,Ростов-на-Дону,https://auto.ru/trailer/used/sale/krone/profi_liner/16664317-525d274d/,KRONE,Krone Profi Liner,Транзит-Дон Гипермаркет,ST_CURTAIN
940000,,2008,,Ростов-на-Дону,https://auto.ru/trailer/used/sale/krone/profi_liner/16664183-9ad2e0cd/,KRONE,Krone Profi Liner,Транзит-Дон Гипермаркет,ST_CURTAIN
2430000,Цена с НДС,2018,145000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16652190-d779f044/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
1280000,,2013,450000,Рязань,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16640328-5d352dbe/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS Mega,ООО Группа Авто,ST_CURTAIN
2000000,,2007,,Пенза,https://auto.ru/trailer/used/sale/krone/sd/16682276-e0398f4d/,KRONE,Krone SD,,ST_REFRIGERATOR
2300000,,2018,110000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16666746-5303ddbb/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,АГТ-Трейдинг,ST_CURTAIN
4650000,Цена с НДС,2017,170000,Домодедово,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16560162-59f8af4e/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,СТТ-АВТО,ST_REFRIGERATOR
2470000,Цена с НДС,2018,120000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16665120-d282c389/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,Триера Трак,ST_CURTAIN
1750000,Цена с НДС,2016,260000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16658000-8db8b19e/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,Триера Трак,ST_CURTAIN
2952955,,2019,,Краснодар,https://auto.ru/trailer/new/sale/kogel/s24/15983454-4d6f5762/,KOGEL,Kogel S24,ЮгТрейлер,ST_CURTAIN
4150000,Цена с НДС,2018,,Москва,https://auto.ru/trailer/used/sale/kogel/s24/16666662-77e9eab9/,KOGEL,Kogel S24,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
2370000,Цена с НДС,2016,,Набережные Челны,https://auto.ru/trailer/used/sale/krone/sd/16666232-7e585b5a/,KRONE,Krone SD,BS-Truck,ST_CURTAIN
699999,,2006,300000,Санкт-Петербург,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16681892-dee8083b/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN_ONBOARD
1730000,,2015,600000,Авдон,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16662900-fb7646f5/,MEUSBURGER,Meusburger Тентованный полуприцеп,M7 TRUCK Уфа,ST_CURTAIN
2470000,Цена с НДС,2018,120000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16665102-081bd1d8/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,Триера Трак,ST_CURTAIN
1170000,,2012,200000,Чёрная Грязь,https://auto.ru/trailer/used/sale/krone/profi_liner/16527224-d4da335f/,KRONE,Krone Profi Liner,M7 TRUCK Москва,ST_ONBOARD
1593000,,2015,200000,Чёрная Грязь,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16555320-d62377e0/,MEUSBURGER,Meusburger Тентованный полуприцеп,M7 TRUCK Москва,ST_CURTAIN
3200000,,2014,50000,Зеленоград,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16680982-e6d3d491/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
2230000,Цена с НДС,2017,180000,Дубровки,https://auto.ru/trailer/used/sale/krone/sdp_27/16635754-2aa5e376/,KRONE,Krone SDP 27,Триера Трак,ST_CURTAIN_ONBOARD
780000,Цена с НДС,2005,780000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16634294-6186c13c/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
1280000,Цена с НДС,2012,680000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16640006-4f48baa7/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
4800000,Цена с НДС,2017,150000,Санкт-Петербург,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16663522-3b00d358/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Вираж,ST_REFRIGERATOR
1200000,Цена с НДС,2012,580000,Дубровки,https://auto.ru/trailer/used/sale/grunwald/poluoricep_shtorniy/16635836-e6c3536c/,GRUNWALD,Grunwald Полуприцеп шторный,Триера Трак,ST_CURTAIN_ONBOARD
900000,Цена с НДС,2011,680000,Дубровки,https://auto.ru/trailer/used/sale/fliegl/polupricep/16622556-86a0d3ef/,FLIEGL,Fliegl Полуприцепы тентованные,Триера Трак,ST_CURTAIN
670000,Цена с НДС,2005,1000000,Нижний Новгород,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16663482-88d64f42/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,ООО ИТЕКО Россия,ST_CURTAIN_ONBOARD
650000,Цена с НДС,2005,1096580,Нижний Новгород,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16663462-57c7d615/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,ООО ИТЕКО Россия,ST_CURTAIN_ONBOARD
770000,Цена с НДС,2007,1000000,Нижний Новгород,https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/16663516-99967d21/,SCHMITZ_CARGOBULL,Schmitz Cargobull SPR,ООО ИТЕКО Россия,ST_CURTAIN_ONBOARD
770000,Цена с НДС,2007,839834,Нижний Новгород,https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/16663416-a0e11200/,SCHMITZ_CARGOBULL,Schmitz Cargobull SPR,ООО ИТЕКО Россия,ST_CURTAIN_ONBOARD
770000,Цена с НДС,2007,445688,Нижний Новгород,https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/16663382-777d0b52/,SCHMITZ_CARGOBULL,Schmitz Cargobull SPR,ООО ИТЕКО Россия,ST_CURTAIN_ONBOARD
3950000,Цена с НДС,2019,10,Казань,https://auto.ru/trailer/used/sale/uzautotrailer/uat_srgb_8728_01/16628972-c2a67580/,UZAUTOTRAILER,UzAutoTrailer UAT-SRGB-8728.01,ЗилантМоторс,ST_REFRIGERATOR
2050000,Цена с НДС,2017,200000,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/sd/16662858-df3203ab/,KRONE,Krone SD,Группа Милан,ST_CURTAIN
1700000,Цена с НДС,2014,540000,Солнечногорск,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16647562-0b8271ec/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,ТРАНСАЛЬЯНС Москва,ST_CURTAIN
2300000,Цена с НДС,2017,400000,Солнечногорск,https://auto.ru/trailer/used/sale/krone/sd/16635452-488d1fce/,KRONE,Krone SD,ТРАНСАЛЬЯНС Москва,ST_CURTAIN
2120000,Цена с НДС,2018,,,https://auto.ru/trailer/used/sale/krone/sd/16645250-08a47df6/,KRONE,Krone SD,BS-Truck,ST_CURTAIN_ONBOARD
1328000,,2003,1,Москва,https://auto.ru/trailer/used/sale/samro/sr/16661142-f526bb3b/,SAMRO,Samro SR,Трак-Сток,ST_REFRIGERATOR
2450000,,2018,70000,Москва,https://auto.ru/trailer/used/sale/kogel/s24/16661150-c620a979/,KOGEL,Kogel S24,АГТ-Трейдинг,ST_CURTAIN
3700000,Цена с НДС,2017,304688,Набережные Челны,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16646160-61113e32/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,ЕвроОйлТрак,ST_REFRIGERATOR
4500000,,2019,50575,Каменск-Шахтинский,https://auto.ru/trailer/used/sale/krone/cool_liner/16664622-a474b18c/,KRONE,Krone Cool Liner,Мега-Транзит,ST_REFRIGERATOR
1600000,,2012,230000,Москва,https://auto.ru/trailer/used/sale/wielton/ns/16609799-6260b738/,WIELTON,Wielton NS,Лаки Логистик,ST_REFRIGERATOR
100000,,2007,,Москва,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16682266-57f0bb93/,MAZ,МАЗ Полуприцеп бортовой,,ST_ONBOARD
390000,,2004,,Люберцы,https://auto.ru/trailer/used/sale/kogel/sn24/16599312-2223aea2/,KOGEL,Kogel SN24,PRO АВТО,ST_ONBOARD
1560000,,2008,1,Люберцы,https://auto.ru/trailer/used/sale/lamberet/lvfs3f/16644914-6a485778/,LAMBERET,Lamberet LVFS3F,PRO АВТО,ST_REFRIGERATOR
1400000,,2008,26626,Люберцы,https://auto.ru/trailer/used/sale/kogel/scb24/16586668-882179dd/,KOGEL,Kogel SCB24,PRO АВТО,ST_REFRIGERATOR
2390000,,2018,120000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16631316-d225cf0e/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,АГТ-Трейдинг,ST_CURTAIN
669000,,2008,,Люберцы,https://auto.ru/trailer/used/sale/krone/sd/16415429-e0136799/,KRONE,Krone SD,PRO АВТО,ST_CURTAIN
550000,,2005,,Люберцы,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16366722-e7a2bbf3/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,PRO АВТО,ST_CURTAIN
750000,,2007,,Люберцы,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16593274-be955f79/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,PRO АВТО,ST_CURTAIN
2620000,Цена с НДС,2019,20000,Красногорск,https://auto.ru/trailer/used/sale/krone/sd/16663926-bf1eb653/,KRONE,Krone SD,Вест Групп,ST_CURTAIN
