vehicleType,benefit,checked,valuation,make,supplier,mileage,supplierPrice,year,comment,url
Truck,-5.0,True,6157366.0,VOLVO,ClassTrucks,196269.0,6538000.0,2018.0,   Основные характеристики     Новые шины и ТО FH Globetrotter XL спальная кабина  колесная база 3800 мм Евро 5 дизель D13C500  500 Л С   аккумуляторы 2x225 A ч I Shift 12 ступенчатая КПП  2600 Нм Моторный тoрмоз VEB   ретардер  2 закрывающихся топливных бака  570л    900л    AdBlue   65л  Передаточное число главной передачи  2 64      Комфорт для водителя     Автоматический климат контроль 2 х спальная кабина Автономный отопитель кабины  2 kW Установленный под кроватью холодильник Тонированный люк      Технические характеристики     Дисковые тормоза  EBS  ESP Передняя ось   рессоры Задняя ось   пневматическая подвеска Седельно сцепное устройство   Jost JSK 37С  высота седла 150 мм Покрышки 315 70R22 5 Эко круиз контроль  eco roll и I cruise Индикатор нагрузки на оси      Технологии     7 и дюймовый цветной информационный дисплей Аудиосистема с расширенными возможностями Разъем для системы управления парком   Volvo Action Service служба экстренной помощи  с микрофоном      Экстерьер     Полностью окрашенная кабина Спойлера кабины  боковые и на крыше Панорамные зеркала  электропривод  подогрев Центральный замок с дистанционным управлением Страна сборки  Швеция,https://auto.ru/artic/used/sale/volvo/fh_tractor/16404910-2bc02cc3/
Truck,11.0,True,4980385.0,VOLVO,BS-Truck,496461.0,4449000.0,2017.0,В продаже седельный тягач марки VOLVO FH 460 Год выпуска 2017 год Начало эксплуатации январь 2018 года 496 452 пробег  Характеристики    Полная масса   19 000    Колесная формула   4x2    Двигатель мощность 469  345   Евро 4   КПП автомат   Тормозная система   дисковые  задние передние   Комплектация   Кабина двухместная    Спальных мест   2   Инстр  ящик 2 шт    Количество баков   2  550 700    Кондиционер  климат    Тахограф   Магнитола   Автономный отопитель   Холодильник   Электрический люк   Электростеклоподъемники   Магнитола  Остаток протектора  Первая ось  YOKOHAMA 70    YOKOHAMA 70  Вторая ось внешнее  Континенталь 30   Континенталь 30  Вторая ось внутреннее   Континенталь 30   Континенталь 30  Арт  21498 Стоимость указана с НДС  Возможна продажа в лизинг  в кредит и по программе Trade In  в обмен на Ваш коммерческий транспорт,https://auto.ru/artic/used/sale/volvo/fh_tractor/16407842-2aafd476/
Truck,2.0,True,4521003.0,VOLVO,,589000.0,4399999.0,2016.0,Продаётся Седельный тягач Вольво ФШ13  Volvo FH13  460 АКПП  Обслуживание только у Официального дилера    Состояние идеальное    Год выпуска 2016  ноябрь  Пробег 589 731 км  Двигатель 13 л   469 Л С  АКПП   автоматическая коробка с переключением на механику   Кабина Globetrotter высокая с двумя спальными местами  люк на крыше  холодильник  электро стеклоподъемники  электро регулировка и обогрев зеркал  круиз контроль  климат   контроль  тахограф  магнитола  радио  bluetooth  aux  cd   многофункциональный мультируль  горный тормоз и многое другое Тормоза дисковые  экологический стандарт EURO 5 ABS  EBS  МКБ Подвеска пневмо   рессорная Кол во топливных баков два  1 500 литров  550л  950л   Автомобиль полностью обслужен и готов к работе    Своевременное техническое обслуживание  Посреднические услуги не предлагать  Не требует дополнительных вложений  Возможна продажа в кредит лизинг  Торг возможен при осмотре  Готов к эксплуатации ,https://auto.ru/artic/used/sale/volvo/fh_tractor/16407910-ef135cf4/
Truck,11.0,True,4980385.0,VOLVO,BS-Truck,539364.0,4449000.0,2017.0,В продаже седельный тягач марки VOLVO FH 460 Год выпуска 2017 год Начало эксплуатации январь 2018 года 539 363 пробег   Характеристики    Полная масса   19 000    Колесная формула   4x2    Двигатель мощность 469  345   Евро 4   КПП автомат   Тормозная система   дисковые  задние передние    Комплектация   Кабина двухместная    Спальных мест   2   Инстр  ящик 2 шт    Количество баков   2  550 700    Кондиционер  климат    Тахограф   Магнитола   Автономный отопитель   Холодильник   Электрический люк   Электростеклоподъемники   Магнитола   Остаток протектора  Первая ось  YOKOHAMA 40    YOKOHAMA 30  Вторая ось внешнее  Кама 70   Кама 70  Вторая ось внутреннее   Кама 70   Кама 70   Арт  21503 Стоимость указана с НДС  Возможна продажа в лизинг  в кредит и по программе Trade In  в обмен на Ваш коммерческий транспорт,https://auto.ru/artic/used/sale/volvo/fh_tractor/16408642-0a28b7b2/
Truck,24.0,True,7435515.0,VOLVO,,111111.0,5951000.0,2018.0,Седельный тягач VOLVO FH TRUCK 6Х4  2018 года выпуска  продается как залоговое имущество банка  Пробег ориентировочный  Производство Швеция  Цена указана с НДС  Осмотр в г  Саратов,https://auto.ru/artic/used/sale/volvo/fh_tractor/16413422-dab075b2/
Truck,26.0,True,5744029.0,VOLVO,ООО ТФК 'Феникс',487329.0,4550000.0,2017.0,ТОРГ ЕСТЬ   В связи обновлением автопарка Транспортной компании   выставляются на продажу собственные машины VOLVO FH 460 в отличном состоянии   Пробег уточняйте по контактным данным  более 5 машин в наличии  разные пробеги      2017 г   Страна вывода ТС  Калуга   Экологический класс  ЕВРО 5   Разрешенная максимальная масса  кг  19 000   Масса без нагрузки  кг  8 559,https://auto.ru/artic/used/sale/volvo/fh_tractor/16429388-33a2f3b2/
Truck,26.0,True,5744029.0,VOLVO,ООО ТФК 'Феникс',514659.0,4550000.0,2017.0,В связи обновлением автопарка Транспортной компании   выставляются на продажу собственные машины VOLVO FH 460 в отличном состоянии   Пробег уточняйте по контактным данным  более 5 машин в наличии  разные пробеги      2017 г   Страна вывода ТС  Калуга   Экологический класс  ЕВРО 5   Разрешенная максимальная масса  кг  19 000   Масса без нагрузки  кг  8 559,https://auto.ru/artic/used/sale/volvo/fh_tractor/16431822-2125fa2e/
Truck,13.0,True,5505542.0,VOLVO,VOLVO TRUCKS РОССИЯ в Свердловской области,827485.0,4850000.0,2016.0,Представительство Volvo Trucks и Renault Trucks в России АО  Вольво Восток  предлагает седельный тягач VOLVO FH13 6x4 ID 486799 Год выпуска  2016 Пробег  км  827485 Двигатель  D13  13 литров  420 л с  Уровень выбросов  Евро 4 КПП  Механическая 14 ступенчатая  Задние мосты   Передаточное число 4 13 Межосевая и межколесная блокировка Топливные баки    справа 330 литров   слева 405 литров Бак AdBlue  64 литров Моторный тормоз VEB  Подогрев топливного фильтра Предпусковой подогрев воздуха Передняя подвеска   рессорная Задняя подвеска   пневматическая Дисковые тормоза Передняя пневмоподвеска кабины Круиз контроль Центральный замок Кондиционер Магнитола Тахограф Электрические стеклоподъемники Люк на крыше Электрические зеркала с подогревом Иммобилайзер Автономный отопитель двигателя и кабины Проведены необходимые юридические и технические проверки Цена указана с НДС Возможна продажа в лизинг  Возможна продажа по программе Trade In  в обмен на Ваш грузовой автомобиль  Место осмотра  623141  Свердловская область  Первоуральский район  331 км  Московского тракта  территория СТО Вольво Груп Трак Центр Екатеринбург  Готов к эксплуатации,https://auto.ru/artic/used/sale/volvo/fh_tractor/16431846-1f66d623/
Truck,41.0,True,7053449.0,VOLVO,,714000.0,5000000.0,2017.0,Продам тягач Volvo  Обслуживался и Зап части у официального дилера,https://auto.ru/artic/used/sale/volvo/fh_tractor/16433576-3abbf868/
Truck,23.0,True,4316747.0,VOLVO,Ферронордик,682000.0,3500000.0,2016.0,Компания Ферронордик Машины реализует седельный тягач в городе Краснодар Volvo FM 4 2 Шасси MEDIUM Высокая спальная кабина FM Globetrotter  ADR адаптация  Колесная база   3800 мм Уровень выбросов отработавших газов двигателя Евро 5 с SCR Двигатель D11C410 Моторный тормоз  VEB  14 ступенчатая механическая коробка передач  Задняя одиночная одноступенчатая ведущая ось  максимальная нагрузка 13 т  масса автопоезда 56 т Передаточное число главной передачи   3 10  Передний стабилизатор поперечной устойчивости средней жесткости Техническая нагрузка на заднюю ось   13 т Дисковые тормозные механизмы с цельными дисками Диаметр тормозных дисков на ведущей оси 430 мм Высота лонжеронов рамы 266 мм Толщина лонжеронов рамы 8 мм Усиливающий вкладыш продольного лонжерона рамы от поперчины над КП до конца задней тележки Выключатель массы у ящика батарей Алюминиевый топливный бак справа  730 л  710 мм Стандартные настройки I shift для работы с КОМ Однодисковое сухое сцепление  диаметр ведомого диска   430 мм  Стандартный круиз контроль Климатическая установка   механический кондиционер Автономный отопитель кабины  2 кВт  Диаметр сцепного шкворня 2 quot   50 мм   Своевременное техническое обслуживание  Готов к эксплуатации  Цена указана с НДС  Возможна продажа в лизинг,https://auto.ru/artic/used/sale/volvo/fm_tractor/16202252-a2e69290/
Truck,17.0,True,6289792.0,VOLVO,Global Truck Sales Санкт-Петербург,310134.0,5350000.0,2017.0,Седельный тягач Volvo FM 2017 г в   Остаток резины более 50   рулевая Firestone  ведущая Otani    Шведская сборка   Аккуратный ухоженный салон   Тягач прошел предпродажную подготовку   Маленький пробег  оригинальный   Цена указана с НДС   Яркий и красивый цвет кузова  поднимающий настроение  Техническое описание     Год изготовления  2017   Изготовитель  Швеция   Объем двигателя  куб см  12 777   Разрешенная максимальная масса  кг  34 000   Масса без нагрузки  кг  9 513   Экологический класс  ЕВРО 4   Мощность двигателя  л с  428   Тип КПП  Механическая   Моточасы  м ч  8 888   Расход топлива  л  142 703   Колесная формула  6х4   Тип подвески  рессорная   Пробег  км  310 134  Дополнительная информация    Магнитола   Кондиционер   Инструментальный ящик   Солнцезащитный козырек   Противотуманные фары   Автономный отопитель   Тахограф   Электростеклоподъёмники   ABS   Межколесная блокировка   1 спальное место   1 топливный бак  Глобал Трак Сейлс   официальный дилер Mercedes Benz  KRONE  Sсhmitz Cargobull  Fliegl  Kassbohrer  Kogel  MAN  Wielton  Zaslaw  ТверьСтройМаш  Возможно приобретение техники в кредит лизинг   Мы являемся аккредитованной компанией в таких лизинговых  как Европлан  ВТБ Лизинг  Вэб лизинг  Элемент лизинг  Балтийский Лизинг,https://auto.ru/artic/used/sale/volvo/fm_tractor/16375744-e4d188f2/
Truck,14.0,True,6248642.0,VOLVO,Global Truck Sales Санкт-Петербург,460930.0,5480000.0,2016.0,Седельный тягач Volvo FM 2016 г в Высокая кабина  на полностью воздушной подвеске второй и третьей оси  Один собственник  Не имеет технических проблем  полностью готов к работе  Салон в очень хорошем состоянии  ухоженный  Отличный остаток рулевой резины Firestone  около 70    абсолютно новая резина на третьей оси  Плюсы  Бережная эксплуатация одним аккуратным водителем  цена с полным НДС  Минусы  Остаток резины на второй оси порядка 15   Рекомендации  проведение планового ТО перед рейсом  Техническое описание     Год изготовления  2016   Изготовитель  Россия   Объем двигателя  куб см  12 777   Разрешенная максимальная масса  кг  34 000   Масса без нагрузки  кг  9 513   Экологический класс  ЕВРО 4   Мощность двигателя  л с  428   Тип КПП  Автоматическая   Колесная формула  6х4   Тип подвески  Пневмо рессорная   Пробег  км  460 930 Дополнительная информация    Инструментальный ящик   Магнитола   Противотуманные фары   Солнцезащитный козырёк   Кондиционер   Магнитола   Тахограф   Люк   Электростеклоподъемники   1 спальное место   2 топливных бака Глобал Трак Сейлс   официальный дилер Mercedes Benz  KRONE  Sсhmitz Cargobull  Fliegl  Kassbohrer  Kogel  MAN  Wielton  Zaslaw  ТверьСтройМаш  Возможно приобретение техники в кредит лизинг   Мы являемся аккредитованной компанией в таких лизинговых  как Европлан  ВТБ Лизинг  Вэб лизинг  Элемент лизинг  Балтийский Лизинг,https://auto.ru/artic/used/sale/volvo/fm_tractor/16384332-b243cc72/
Truck,11.0,True,6248642.0,VOLVO,Global Truck Sales Санкт-Петербург,344765.0,5595000.0,2016.0,Седельный тягач Volvo FM 2016 г в Высокая кабина  На полностью воздушной подвеске второй и третьей оси  Эксплуатировался под тралом  Один собственник  Не имеет технических проблем  полностью готов к работе  Салон в очень хорошем состоянии  ухоженный  Отличный остаток рулевой резины WestLake  около 70    абсолютно новая резина на третьей оси  Цена с полным НДС  Рекомендации  проведение планового ТО перед рейсом    Техническое описание     Год изготовления  2016   Изготовитель  Россия   Объем двигателя  куб см  12 777   Разрешенная максимальная масса  кг  34 000   Масса без нагрузки  кг  9 513   Экологический класс  ЕВРО 4   Мощность двигателя  л с  428   Тип КПП  Автоматическая   Колесная формула  6х4   Тип подвески  Пневмо рессорная   Пробег  км  344 765  Дополнительная информация    Магнитола   Кондиционер   Инструментальный ящик   Солнцезащитный козырек   Противотуманные фары   Автономный отопитель   Тахограф   Электростеклоподъёмники   ABS   Межколесная блокировка   1 спальныое место   2 топливных бака  Глобал Трак Сейлс   официальный дилер Mercedes Benz  KRONE  Sсhmitz Cargobull  Fliegl  Kassbohrer  Kogel  MAN  Wielton  Zaslaw  ТверьСтройМаш  Возможно приобретение техники в кредит лизинг   Мы являемся аккредитованной компанией в таких лизинговых  как Европлан  ВТБ Лизинг  Вэб лизинг  Элемент лизинг  Балтийский Лизинг,https://auto.ru/artic/used/sale/volvo/fm_tractor/16409108-aa1a1ce3/
Truck,29.0,True,8410216.0,VOLVO,,400000.0,6500000.0,2018.0,Обслужена  есть все заказ наряды   Продается сцепкой с Касберер  так же 2018г  Возможны различные варианты продажи  С НДС  Срочно,https://auto.ru/artic/used/sale/volvo/fm_tractor/16446427-74f3cbe1/
Curtainsider,20.0,True,1869391.0,KAESSBOHRER,,150000.0,1550000.0,2018.0,Полуприцеп шторный Kassbohrer  2018 год по ПТС  куплен в июне 2018 году  Шторный   Готов к эксплуатации  Возможна продажа с НДС  В наличии два прицепа,https://auto.ru/trailer/used/sale/kaessbohrer/kaessbohrer/16355316-b794bcc1/
Curtainsider,14.0,True,1831016.0,KAESSBOHRER,,200000.0,1600000.0,2017.0,В связи с распродажей парка ТС в продаже полуприцепы бортовые шторы Kassbohrer XS 2017 г в   Габариты общие ДхШхВ  13 680х2 550х4 000  Габариты внутренние ДхШхВ   13 610х2 480х2 690  Полуприцепы приобретены новыми в салоне и введены в эксплуатацию с 10 января 2018г  Бережная эксплуатация  Тента в отличном состоянии  Работал строго без перегрузов  Перевозили бумажную продукцию для ЦБК  Полная растентовка  алюминиевая обрешетка  инструментальный ящик  ящик  огнетушителя  корзина для 2х запасных колес  установлены паллетники  Алюминиевые борта 600мм  Оси BPW  Резина Bridgestone R164 385 65 R22 5  Остаток резины 50   Полностью готовы к эксплуатации  Не требует дополнительных вложений  Посреднические услуги не предлагать  Цена указана с НДС,https://auto.ru/trailer/used/sale/kaessbohrer/msxima_xs_domestic/16301926-c15ce7a3/
Platform,47.0,True,1828706.0,KAESSBOHRER,MAN Центр Березовский,55000.0,1240000.0,2017.0,Полуприцеп бортовой Kassbohrer XS  Один собственник с 03 2018  Оси BPW с дисковыми тормозами  комплект коников  Отличное техническое состояние  Цена указана с НДС  возможна продажа в лизинг,https://auto.ru/trailer/used/sale/kaessbohrer/msxima_xs_domestic/16541050-80aedf9a/
Curtainsider,13.0,True,1875152.0,KOGEL,M7 TRUCK Москва Юг,200000.0,1645000.0,2017.0,В компании M7Truck новое поступление техники   шторный полуприцеп Kogel S24  Когель   Цена указана с НДС   Год выпуска   2017 Тип полуприцепа   Шторный Марка полуприцепа   Kogel Оси   SAF Тип тормозов   Дисковые Собственный вес  по ПТС    6060 Разрешенная максимальная масса   35000 Грузоподъемность   28940 Тип подвески   Пневмо рессора ABS Длина   13 6 м Объем  куб м   92  M7truck   это сертифицированные грузовики  седельные тягачи  спецтехника и прицепная техника с пробегом  которым Вы можете доверять   Любая форма оплаты  нал безнал  Возможна продажа в кредит  лизинг   Более 25 партнеров  Сбербанк  ВТБ  Европлан  Сбербанк Лизинг  ВЭБ лизинг  Элемент лизинг и др,https://auto.ru/trailer/used/sale/kogel/s24/16226668-a462573e/
Curtainsider,-1.0,True,1482446.0,KOGEL,ГРИФОН,480000.0,1500000.0,2015.0,Отличное состояние  один хозяин  птс родной  Тент борт целые  проблем нет   Данный прицеп  как и другие транспортные средства Вы можете приобрести у нас различным способом  Лизинг  Кредит  Выкуп грузовиков  прицепов  самосвалов  седельных тягачей  Выкуп спецтехники  Комиссионная продажа  Возможность обменять старую технику на новую  Trade   in  Подробности по телефону   Торг  Цена указана с НДС ,https://auto.ru/trailer/used/sale/kogel/s24/16247322-33f8334b/
Curtainsider,13.0,True,1966172.0,KOGEL,M7 TRUCK Москва Юг,95000.0,1731000.0,2018.0,В компании M7Truck новое поступление техники   шторно бортовой полуприцеп Kogel S24  Когель  2018 года  Цена указана с НДС   Год выпуска   2018 Тип полуприцепа   Шторный Марка полуприцепа   Kogel Оси   BPW Тип тормозов   Дисковые Собственный вес  по ПТС    6280 Разрешенная максимальная масса   35000 Грузоподъемность   28720 Тип подвески   Пневмо рессора ABS Длина   13 6 м Объем  куб м   92  M7truck   это сертифицированные грузовики  седельные тягачи  спецтехника и прицепная техника с пробегом  которым Вы можете доверять   Любая форма оплаты  нал безнал  Возможна продажа в кредит  лизинг   Более 25 партнеров  Сбербанк  ВТБ  Европлан  Сбербанк Лизинг  ВЭБ лизинг  Элемент лизинг и др,https://auto.ru/trailer/used/sale/kogel/s24/16280964-f0a440bb/
Curtainsider,-3.0,True,1803795.0,KOGEL,ГРУЗ СОЮЗ,40000.0,1872000.0,2016.0,В наличии полуприцеп шторный KOGEL S24 1  в отличном техническом состоянии   Полуприцеп был ввезён в РФ с августе 2018 года  Пробег в РФ   40 000 км  1 собственник согласно ПТС  Ездил по маршруту Калуга   Москва  Возил автозапчасти  максимум 5 тонн   Резина с остатком протектора 65    Грузоподъемность  32660 Разрешенная максимальная масса  39000 Масса без нагрузки  6340 Марка осей  SAF Тип подвески  Пневматическая на коробах Тип тормозов  Дисковые Объём кузова  93 38 куб  м  Остаток резины  65  ID товара  95492  Внутренние размеры кузова  длина   13 63 м  ширина   2 48 м  высота   2 76 м  объем кузова   93 38 куб  м   В комплектации    электронная система торможения  EBS     пломбировочный трос    лестница    корзина под запаску    багор    противооткатные башмаки   Установлены шины одного размера на всех осях   385 65R22 5  Приобрести полуприцеп шторный KOGEL S24 1 можно как за собственные средства так и на самых выгодных условиях в кредит   ГРУЗ СОЮЗ предоставляет пожизненную гарантию юридической чистоты ,https://auto.ru/trailer/used/sale/kogel/s24/16336798-872a72ad/
Platform,11.0,True,1923229.0,KOGEL,M7 TRUCK Санкт-Петербург,150000.0,1731000.0,2018.0,В продаже шторно бортовой полуприцеп Kogel  Кегель  S24 2018 г   Техника в отличном состоянии  Оси BPW   Готов к работе   Код  216955  Характеристики       Год выпуска  2018     Марка  Kogel     Тормозная система  диск тормоза     Разрешённая максимальная масса  кг   35 000     Масса без нагрузки  кг   6 280     Количество осей  3     Оси  BPW  Дополнительно  ABS  сдвижная крыша  сдвижные шторки  борта  Готов к эксплуатации  Торг возможен при осмотре   M7truck   это сертифицированные грузовики  седельные тягачи  спецтехника и прицепная техника с пробегом  которым Вы можете доверять  Любая форма оплаты  нал безнал  Возможна продажа в кредит  лизинг  Более 25 партнеров  Сбербанк  ВТБ  Европлан  Сбербанк Лизинг  ВЭБ лизинг  Элемент лизинг и др,https://auto.ru/trailer/used/sale/kogel/s24/16344982-49de819b/
Refrigerator,17.0,True,4355871.0,KOGEL,Mercedes-Benz Financial Services Rus,50000.0,3699000.0,2018.0,,https://auto.ru/trailer/used/sale/kogel/s24/16354128-e7d44fe8/
Curtainsider,13.0,True,1966172.0,KOGEL,M7 TRUCK Москва Юг,100000.0,1731000.0,2018.0,M7truck   это седельные тягачи  спецтехника и прицепная техника с пробегом  которым Вы можете доверять  Любая форма оплаты  нал безнал   Возможна продажа в кредит  лизинг  Более 25 партнеров  Сбербанк  ВТБ  Европлан  Сбербанк Лизинг  ВЭБ лизинг  Элемент лизинг и др   В наличии более 200 единиц седельных тягачей  грузовиков  самосвалов  спецтехники Scania  Volvo  DAF  Mercedes  MAN  MAZ  KAMAZ и прицепной техники  изотермы  рефрижераторы  тентованные  контейнеровозы Krone  Schmitz  Kogel и др  с минимальными пробегами после ТО  готовых к дальнейшей работе  Место осмотра  г  Москва,https://auto.ru/trailer/used/sale/kogel/s24/16359044-38232c98/
Curtainsider,10.0,True,1799782.0,KOGEL,,,1625000.0,2016.0,Продаю 2 шторных полуприцепа Kogel S24 2016г  выпуска с полной растентовкой    ввезён в РФ в августе 2019г     оси SAF  интегральная подвеска     дисковые тормоза    состояние нового полуприцепа    Инструментальный ящик    корзина под 1 запаску  запаска в наличии   абс    резина 385 65 22 5 остаток не менее 50 процентов     обшит внутри съёмной фанерой  92 м3     эксплуатация без перегрузов    все подробности по телефону    Своевременное техническое обслуживание  Не требует дополнительных вложений  Готов к эксплуатации,https://auto.ru/trailer/used/sale/kogel/s24/16377976-7f2af8a2/
Platform,-26.0,True,1181880.0,KOGEL,TELS Group,450000.0,1600000.0,2015.0,Автомобили TELS находятся в образцовом состоянии  поскольку эксплуатируются в Европе с соблюдением всех норм и проходят ТО только на авторизированных сервисных центрах  У всей автотехники только один владелец и прозрачная история техобслуживания   вы получаете все оригинальные документы  подтверждающие это  Мы гарантируем полную техническую подготовку и диагностику транспорта перед продажей  Готовы оказать содействие в получении лизинга   Преимущества покупки автотранспорта у TELS    Пробег не более 750 тыс  км    Возраст не старше 5 лет    Обслуживание только у официального дилера    Полная и прозрачная история обслуживания    Пробеги преимущественно по Европе    Экологический стандарт Евро 5   Евро 6    Имеется холодильник в кабине,https://auto.ru/trailer/used/sale/kogel/s24/16380816-a8bf5dc4/
Curtainsider,0.0,True,1507582.0,KOGEL,,300.0,1500000.0,2015.0,Шторный полуприцеп Kogel конец 2015 года  Все виды загрузки  зад бок верх   Оси SAF  дисковые тормоза  интегральная подвеска  короба   корзина под две запаски  противооткаты  инструментальный ящик  огнетушитель  хорошая резина  Полуприцеп в отличном техническом состоянии  своевременное обслуживание   Возможен лизинг кредит НДС Обращайтесь в любое удобное для вас время с 8до21 ,https://auto.ru/trailer/used/sale/kogel/s24/16381806-a481ab90/
Refrigerator,25.0,True,3636178.0,KOGEL,,490000.0,2900000.0,2016.0,Kogel S24 3  тип прицепа  рефрижератор  год выпуска 2016г  Пробег 490 тыс км  грузоподъемность 35000кг  Антиблокировочная система  АВS   Дисковые тормоза  пневмоподвеска  Оси SAF короба  Кол во осей 3 Установка Carrier Vector 1350  моточас 3690 Электродвигатель  можно подключить от розетки 380 Вт   Изготовитель Германия  В России один собственник  Покупался новым  Все пробеги реальны  наработка моточасов родная  Не в залоге  Не в кредите  Продажа в связи с обновлением парка  Стоянки и площадки просьба не беспокоить  Торг при осмотре  было небольшое ДТП на стоянке  Ширина кузова внутри около 2480 мм  длина кузова внутри около 13620 мм  высота кузова внутри около 2680 мм  VIN WK0S0002400192386 Осмотр  Ижевск,https://auto.ru/trailer/used/sale/kogel/s24/16390392-ee805cce/
Curtainsider,12.0,True,1942202.0,KOGEL,БорнТракСервис,145000.0,1720000.0,2018.0,ШТОРА   KOEGEL  В НАЛИЧИИ 15 шт ПРОДАЖА ОТ ОФ  ДИЛЕРА  В ИДЕАЛЬНОМ СОСТОЯНИИ  МАКСИМАЛЬНОЙ КОМПЛЕКТАЦИИ  оси saf  интегральная подвеска   короба  диски  подзапасник   хорошая резина   В МОСКВЕ  САМЫЕ ВЫГОДНЫЕ УСЛОВИЯ ПО ФИНАНСИРОВАНИЮ  ВОЗМОЖНА РАССРОЧКА  ЛИЗИНГ  КРЕДИТ  TRADE IN  ЛЮБАЯ ФОРМА ОПЛАТЫ  НАЛИЧНАЯ   БЕЗНАЛИЧНАЯ  НДС  ПОЛНОЕ СОПРОВОЖДЕНИЕ СДЕЛКИ В КРОТЧАЙШИЕ СРОКИ ЭКСПЛУАТАЦИЯ С 01 2018  ПРОИЗВОДСТВО 11 2017,https://auto.ru/trailer/used/sale/kogel/s24/16402182-0f479964/
Refrigerator,72.0,True,4650991.0,KOGEL,M7 TRUCK Казань,79000.0,2700000.0,2018.0,В наличии Изотерма Kogel  Кегль  2018г в   SAF Диски На  quot коробах quot  панели все целые   Цена с НДС   Код  212552  Место осмотра   г  Казань   Основные характеристики      Маркат  KOGEL     Страна сборки   Германия     Год выпуска   2018     Тип полуприцепа   Изотерма     Марка полуприцепа   Kogel  Шасси      Оси   SAF     Количество осей   3 оси     Тип тормозов   Дисковые     Собственный вес  по ПТС    7400     Полная масса  по ПТС    35000     Разрешенная максимальная масса   35000     Грузоподъемность   27600     Тип подвески Пневмо рессорная     ABS   Есть,https://auto.ru/trailer/used/sale/kogel/s24/16431288-6048dd2b/
Platform,79.0,True,1763769.0,KOGEL,SolexAuto,300000.0,980000.0,2016.0,Цена указана с НДС  Возможна продажа в сцепке,https://auto.ru/trailer/used/sale/kogel/s24/16483924-dd699e48/
Curtainsider,-1.0,True,1966172.0,KOGEL,Стройтранс,100000.0,2000000.0,2018.0,Компания ООО  Стройтранс  в связи с обновлением парка реализует п п шторный Kogel SN 24 1  Состояние идеальное  Прицепы дополнительно обшиты OSB изнутри  т к  возили Почту России  вес более 10 тн не было    Обслуживание у официального дилера   Цена с учетом НДС ,https://auto.ru/trailer/used/sale/kogel/sn24/16291598-f785de83/
Curtainsider,13.0,True,1966172.0,KOGEL,M7 TRUCK Москва Юг,100000.0,1731000.0,2018.0,M7truck   это седельные тягачи  спецтехника и прицепная техника с пробегом  которым Вы можете доверять  Любая форма оплаты  нал безнал   Возможна продажа в кредит  лизинг  Более 25 партнеров  Сбербанк  ВТБ  Европлан  Сбербанк Лизинг  ВЭБ лизинг  Элемент лизинг и др   В наличии более 200 единиц седельных тягачей  грузовиков  самосвалов  спецтехники Scania  Volvo  DAF  Mercedes  MAN  MAZ  KAMAZ и прицепной техники  изотермы  рефрижераторы  тентованные  контейнеровозы Krone  Schmitz  Kogel и др  с минимальными пробегами после ТО  готовых к дальнейшей работе  Место осмотра  г  Москва,https://auto.ru/trailer/used/sale/kogel/sn24/16339344-03f0762a/
Curtainsider,24.0,True,1558928.0,KOLUMAN,,600000.0,1250000.0,2016.0,ПОЛУПРИЦЕП  Колуман 2016г   коники на коробах  оси saf  полная штора  Есть на дисках  есть на барабанах   Дополнительные фото по запросу    Цена с НДС ФОРМА ОПЛАТЫ ЛЮБАЯ    Один собственник  Без посредников    НА КОМИССИЮ НЕ СТАВЛЮ    Доп  скидка при покупке сцепкой   ТЯГАЧ  Камаз 5490 S5  пробег 300 т км   двигатель евро5  коробка автомат ZF  кабина высока Daimler  один спальник   кондиционер  отопитель EBERSPAECHER  тахограф еростандарт  GPS  Возможна переуступка лизинга на выгодных условиях АО  Лизинговая компания  КамАЗ   КАСКО в лизинге  Дополнительные фото по запросу    Доп  скидки при покупке от 1 ой единицы    Торг при осмотре  Готов к эксплуатации,https://auto.ru/trailer/used/sale/koluman/polupricep_shtorniy/16315368-bd4d71e4/
Curtainsider,24.0,True,1863354.0,KOLUMAN,,50000.0,1500000.0,2018.0,Металическая обрешотка  коники,https://auto.ru/trailer/used/sale/koluman/polupricep_shtorniy/16360316-2bf8009d/
Curtainsider,32.0,True,1586602.0,KOLUMAN,BS-Truck,,1200000.0,2016.0,В продаже грузовой полуприцеп общего назначения марки KOLUMAN S Год выпуска 2016 год Начало эксплуатации декабрь 2016 Изготовитель ТС Турция Техническое состояние отличное Произведена проверка узлов и агрегатов  отклонений не выявлено Характеристики  Тип Шторный  Тормоза барабан  Оси SAF  Подвеска короба  Коники 8 шт  Противооткатный упор 2 шт  Корзина под запаску на 2 колеса  Запасное колесо 1 шт  максимальная масса 35 000  Остаток протектора  Левая сторона  Передняя ось   Cordiant 80    Центральная ось  Кама 30   Задняя ось  Cordiant 80   Правая сторона  Передняя ось   Cordiant 50    Центральная ось  Кама 30   Задняя ось  Cordiant 70   Арт  50150 Стоимость указана с НДС  Возможна продажа в лизинг  в кредит и по программе Trade In  в обмен на Ваш коммерческий транспорт,https://auto.ru/trailer/used/sale/koluman/polupricep_shtorniy/16387786-be6ad625/
