Тип ТС;Марка;Модель;Год выпуска;Цена поставщика;Регион склада;URL авто;Пробег;Тип КПП;Колесная формула;Мощность двигателя;Сидений;Спальных мест;Поставщик;Наша расчетная цена;Выгода;Рекомендация;Мин. аванс;Лизинговый платеж 0% / 48 мес.;Федеральный округ;Цена с НДС;Comment;Качество верификации;Верификация
Тягач;Scania;P-series;2017;5450000;Звенигород;https://auto.ru/artic/used/sale/scania/p_1/16652034-8914a8a6/;700000;AT;6x2;440;2;1;;8010000;2560000;Горячая цена! Срочно брать!;0;174000;;;Отличное состояние     Все исправно  Двигатель   акпп  мост сухие без потеков  мотор масло не ест замена 35 т км  Чистый салон   Ошибок Авто не имеет;0,42393;unclear
Тягач;КамАЗ;5490 NEO;2018;3575000;Чёрная Грязь;https://auto.ru/artic/used/sale/kamaz/5490_neo/16604368-3d5d1614/;191278;MT;4x2;401;2;1;M7 TRUCK Москва;2860000;-715000;Цена завышена - можно поторговаться;40;114000;ЦФО;Цена с НДС;;;ok
Тягач;Volvo;FH;2018;8200000;Владивосток;https://auto.ru/artic/used/sale/volvo/fh_tractor/16610288-d4b15c8d/;295000;AT;6x2;467;2;2;;8530000;330000;;10;262000;ДВФО;;;;
Тягач;КамАЗ;5490;2017;4100000;Екатеринбург;https://auto.ru/artic/used/sale/kamaz/5490/16279792-0c0f2949/;180000;MT;4x2;401;3;1;;2530000;-1570000;Цена завышена - можно поторговаться;70;131000;УФО;;;;
Тягач;Volvo;FH;2016;7300000;Красноярск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16176380-7403b6b2/;330000;AT;6x2;510;2;2;;6240000;-1060000;Цена завышена - можно поторговаться;30;234000;СФО;;;;
Тягач;КамАЗ;5490;2015;1870000;Кимовск;https://auto.ru/artic/used/sale/kamaz/5490/16459598-60bccfff/;310000;MT;4x2;401;2;1;Юнион КРОНЕ Кимовск;1610000;-260000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Тягач;MAN;TGX;2017;4850000;Барнаул;https://auto.ru/artic/used/sale/man/tgx/16329126-403abe10/;393000;AT;4x2;400;2;2;Алт Авто;4470000;-380000;Цена завышена - можно поторговаться;20;155000;СФО;;;1;unclear
Тягач;МАЗ;5440;2019;3300000;Тамбов;https://auto.ru/artic/used/sale/maz/5440/16597284-7e8adfce/;58000;MT;4x2;420;2;2;;2690000;-610000;Цена завышена - можно поторговаться;30;106000;ЦФО;;;;
Тягач;Volvo;FH;2017;5700000;Набережные Челны;https://auto.ru/artic/used/sale/volvo/fh_tractor/15920942-e780649e/;600000;AT;4x2;460;2;2;ЛидерТрак Volvo;4870000;-830000;Цена завышена - можно поторговаться;30;182000;ПФО;;;;
Тягач;MAN;TGS;2017;6900000;Усть-Илимск;https://auto.ru/artic/used/sale/man/tgs/16599518-673444b4/;450000;MT;6x4;480;2;1;;6160000;-740000;Цена завышена - можно поторговаться;20;221000;;;;;
Тягач;Scania;P-series;2018;4600000;Домодедово;https://auto.ru/artic/used/sale/scania/p_1/16454360-9fb23f36/;423500;MT;4x2;441;2;1;Скан-Юго-Восток;5630000;1030000;Горячая цена! Срочно брать!;0;147000;ЦФО;;Грузовой тягач седельный P440 LA4x2HNA 2018 г в  находится в продаже на стоянке у официального дилера SCANIA  Тягач в отличном состоянии  техническое обслуживание проводилось своевременно  Тягач гидрофицирован под самосвальный полуприцеп    Посреднические услуги не предлагать  Цена указана с НДС  Готов к эксплуатации;0,56506;unclear
Тягач;КамАЗ;5490;2015;2000000;Кимовск;https://auto.ru/artic/used/sale/kamaz/5490/16587626-e50b3f3d/;341446;MT;4x2;401;2;2;Юнион КРОНЕ Кимовск;1980000;-20000;;10;;ЦФО;;;;
Тягач;Scania;G-series;2018;5150000;Москва;https://auto.ru/artic/used/sale/scania/g/16636408-0a03241f/;520000;MT;4x2;400;2;2;;6060000;910000;Горячая цена! Срочно брать!;0;165000;ЦФО;;Продается седельный тягач Scania G400  Год выпуска 2018г  Куплен новым у официального дилера  Колесная формула 4х2  Механическая КПП 12ти ступенчатая  с половинками   Автомобиль в отличном техническом состоянии  Юридически чист  Резина новая  Бак 700 литров  Пробег оригинальный  Кабина в заводской краске   Площадкам и стоянкам не беспокоить;0,57367;unclear
Тягач;КамАЗ;65206;2017;3750000;Балашиха;https://auto.ru/artic/used/sale/kamaz/65206/16631206-34cd5ab4/;129000;MT;6x4;428;2;1;ЕвропаТрак;3150000;-600000;Цена завышена - можно поторговаться;30;120000;ЦФО;Цена с НДС;;;ok
Тягач;IVECO;Stralis;2017;3450000;Липецк;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16527698-68de1498/;460000;MT;4x2;420;2;2;;3520000;70000;;10;110000;ЦФО;;;;
Тягач;КамАЗ;65206;2015;2550000;Кимовск;https://auto.ru/artic/used/sale/kamaz/65206/16463074-4164df16/;215000;MT;6x4;428;2;1;Юнион КРОНЕ Кимовск;2170000;-380000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Тягач;MAN;TGX;2018;6100000;Смоленск;https://auto.ru/artic/used/sale/man/tgx/16445224-cc0398c3/;370000;AT;4x2;480;;;ГРИН ЛАЙН;5780000;-320000;Цена завышена - можно поторговаться;20;195000;ЦФО;;;;
Тягач;КамАЗ;5490;2017;2500000;Оренбург;https://auto.ru/artic/used/sale/kamaz/5490/16651318-b422434a/;465000;MT;4x2;401;2;1;;2400000;-100000;;10;80000;УФО;;;;
Тягач;Scania;P-series;2017;5490000;Москва;https://auto.ru/artic/used/sale/scania/p_1/16570070-38a7ae47/;810000;MT;6x4;441;2;1;;5790000;300000;Горячая цена! Срочно брать!;0;176000;ЦФО;;;;
Тягач;Volvo;FM;2017;5250000;Шушары;https://auto.ru/artic/used/sale/volvo/fm_tractor/16679508-4515e306/;553672;AT;4x2;410;2;1;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;5670000;420000;Горячая цена! Срочно брать!;0;168000;СЗФО;Цена с НДС;;;ok
Тягач;КамАЗ;65116;2018;2350000;Набережные Челны;https://auto.ru/artic/used/sale/kamaz/65116/16453500-942d4473/;76000;MT;6x4;292;;;;2910000;560000;Горячая цена! Срочно брать!;0;75000;ПФО;Цена с НДС;;1;ok
Тягач;КамАЗ;53504;2017;3000000;Муравленко;https://auto.ru/artic/used/sale/kamaz/53504/16608942-3111db56/;;;;300;;;;2070000;-930000;Цена завышена - можно поторговаться;50;96000;;;;;
Тягач;DAF;CF-series;2017;5100000;Санкт-Петербург;https://auto.ru/artic/used/sale/daf/cf_series_1/16677152-d3ab492c/;510000;MT;6x2;460;2;1;Terra Truck DAF Санкт-Петербург;5630000;530000;Горячая цена! Срочно брать!;0;163000;СЗФО;Цена с НДС;1 хозяин  ПТС оригинал  Продается c НДС     Можно оформить в ЛИЗИНГ  КРЕДИТ  Помощь с оформлением финансирования  Двигатель   460 л с   КПП  ZF16 ст   механика  Спереди  батоны  385 65  Горный тормоз   МХ Топливный бак    430 литров Датчики нагрузки на ось;0,50408;ok
Тягач;Volvo;FM;2017;5250000;Москва;https://auto.ru/artic/used/sale/volvo/fm_tractor/16679090-a3b65287/;558306;AT;4x2;410;2;1;VOLVO TRUCKS РОССИЯ;5670000;420000;Горячая цена! Срочно брать!;0;168000;ЦФО;;;;
Тягач;Scania;R-Series;2017;5945000;Нижний Новгород;https://auto.ru/artic/used/sale/scania/r_1/16672482-433192dd/;716145;AT;4x2;440;2;2;M7 TRUCK Нижний Новгород;5310000;-635000;Цена завышена - можно поторговаться;20;190000;ПФО;;;;
Тягач;Mercedes-Benz;Actros;2018;7050000;Набережные Челны;https://auto.ru/artic/used/sale/mercedes/actros_t/16674638-c9ba8fdb/;166388;AT;4x2;435;2;2;BS-Truck;5190000;-1860000;Цена завышена - можно поторговаться;50;226000;ПФО;Цена с НДС;;;ok
Тягач;Volvo;FH;2019;8260000;Тосно;https://auto.ru/artic/used/sale/volvo/fh_tractor/16648820-4023ba05/;223158;AT;4x2;500;;;ClassTrucks;6080000;-2180000;Цена завышена - можно поторговаться;50;264000;СЗФО;;;;
Тягач;МАЗ;5440;2016;1570000;Уфа;https://auto.ru/artic/used/sale/maz/5440/16373928-7c7e6f5c/;530000;MT;4x2;430;2;2;;2020000;450000;Горячая цена! Срочно брать!;0;;ПФО;;;1;unclear
Тягач;Scania;G-series;2015;3600000;Барнаул;https://auto.ru/artic/used/sale/scania/g/16614096-f1591873/;743000;MT;4x2;400;2;2;;3880000;280000;Горячая цена! Срочно брать!;0;115000;СФО;;;;
Тягач;Mercedes-Benz;Actros;2015;4850000;Москва;https://auto.ru/artic/used/sale/mercedes/actros_t/16653536-6eef4afd/;323097;MT;6x4;456;2;1;АГТ-Трейдинг;3750000;-1100000;Цена завышена - можно поторговаться;40;155000;ЦФО;;;;
Тягач;КамАЗ;5490;2018;4798000;Тула;https://auto.ru/artic/new/sale/kamaz/5490/16666490-974274f4/;;MT;4x2;401;2;1;"ЗАО ""Калужский автоцентр КАМАЗ""";2860000;-1938000;Цена завышена - можно поторговаться;80;154000;ЦФО;;;;
Тягач;КамАЗ;5490;2015;2000000;Кимовск;https://auto.ru/artic/used/sale/kamaz/5490/16459592-cf123504/;305000;MT;4x2;401;2;1;Юнион КРОНЕ Кимовск;1610000;-390000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Тягач;МАЗ;6425;2016;3150000;Вихоревка;https://auto.ru/artic/used/sale/maz/6425/16379872-b7b9e1ab/;30000;MT;6x6;420;2;2;;2750000;-400000;Цена завышена - можно поторговаться;20;;СФО;;;;
Тягач;КамАЗ;5490;2019;5150000;Всеволожск;https://auto.ru/artic/used/sale/kamaz/5490/16470378-095b4099/;2000;MT;4x2;401;;;Технический центр Восток;2950000;-2200000;Цена завышена - можно поторговаться;80;165000;СЗФО;;;;
Тягач;Volvo;FH;2018;7090000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16655358-7479506f/;329000;AT;4x2;469;2;2;;5750000;-1340000;Цена завышена - можно поторговаться;30;227000;ЦФО;;;;
Тягач;Mercedes-Benz;Actros;2015;4690000;Ростов-на-Дону;https://auto.ru/artic/used/sale/mercedes/actros_t/16603198-34a81317/;740000;AT;6x2;480;2;2;Транзит-Дон Гипермаркет;5060000;370000;Горячая цена! Срочно брать!;0;150000;ЮФО;;;;
Тягач;КамАЗ;5490 NEO;2018;3575000;Москва;https://auto.ru/artic/used/sale/kamaz/5490_neo/16652282-b57efa9e/;257471;MT;4x2;400;2;1;M7 TRUCK Москва Юг;2890000;-685000;Цена завышена - можно поторговаться;30;114000;ЦФО;;;;
Тягач;КамАЗ;5490 NEO;2018;3990000;Ермолино;https://auto.ru/artic/used/sale/kamaz/5490_neo/16656630-92d58c4c/;288000;MT;4x2;401;2;1;;2860000;-1130000;Цена завышена - можно поторговаться;50;128000;;;;;
Тягач;КамАЗ;6460;2017;2070000;Красноярск;https://auto.ru/artic/used/sale/kamaz/6460/16553866-b309488d/;154000;MT;6x4;360;2;2;;2950000;880000;Горячая цена! Срочно брать!;0;66000;СФО;;ОТС   кабина макси тахограф  рация  музыка  фен сухой мокрый электро стеклоподъемники новая резина  глонасс  аппаратура ЯЗДА с момента покупки один водитель по сегодняшний день;0,66668;unclear
Тягач;DAF;XF105;2017;5150000;Москва;https://auto.ru/artic/used/sale/daf/xf105/16577986-35847a7b/;680000;MT;4x2;462;2;2;;4330000;-820000;Цена завышена - можно поторговаться;30;165000;ЦФО;;;;
Тягач;Scania;R-Series;2017;5900000;Москва;https://auto.ru/artic/used/sale/scania/r_1/16533638-535e59e1/;435000;MT;4x2;440;2;2;БорнТракСервис;5130000;-770000;Цена завышена - можно поторговаться;30;189000;ЦФО;;;;
Тягач;Volvo;FMX;2017;8500000;Магадан;https://auto.ru/artic/used/sale/volvo/fmx_/16660408-88e77b84/;198000;MT;6x6;470;2;1;;8260000;-240000;;10;272000;;;;;
Тягач;КамАЗ;5490 NEO;2018;3150000;Иркутск;https://auto.ru/artic/used/sale/kamaz/5490_neo/16552436-469353c4/;330000;AT;4x2;401;2;1;;3360000;210000;Горячая цена! Срочно брать!;0;101000;СФО;;;;
Тягач;MAN;33;2019;8300000;Москва и Московская область;https://auto.ru/artic/used/sale/man/33_1/16661560-b7ffe69e/;88765;MT;6x4;441;2;1;;5600000;-2700000;Цена завышена - можно поторговаться;60;266000;ЦФО;;;;
Тягач;КамАЗ;65206;2017;3100000;Старый Оскол;https://auto.ru/artic/used/sale/kamaz/65206/16682122-b6b08c05/;430000;MT;6x4;428;2;1;;3150000;50000;;10;99000;ЦФО;;;;
Тягач;Volvo;FM;2016;5500000;Калуга;https://auto.ru/artic/used/sale/volvo/fm_tractor/16584904-e7a75ac3/;312000;AT;6x4;428;2;1;;6250000;750000;Горячая цена! Срочно брать!;0;176000;;;Продается тягач VOLVO FM 6 4  в отличном состоянии  Своевременное техническое обслуживание  Не требует дополнительных вложений;0,49059;unclear
Тягач;КамАЗ;65116;2017;1680000;Балашиха;https://auto.ru/artic/used/sale/kamaz/65116/16636858-0d7814f6/;212206;MT;6x4;298;2;1;Европлан Москва;2600000;920000;Горячая цена! Срочно брать!;0;54000;ЦФО;Цена с НДС;Код предложения  1602480 ФЛ МСК 17 Покупая автомобиль в Европлан   Вы получаете 100  гарантию юридической чистоты  профессиональный и индивидуальный подход  быстрое заключение договора  различные варианты оформления  Автомобиль приобретался у официального дилера и принадлежит компании Европлан  то есть не находится в кредите  залоге или розыске  Год выпуска  2017 Страна  РОССИЯ   ПТС  560962 Серия ПТС  16 ОР ПТС дата выдачи  25 04 2017 Кем выдан ПТС  ПАО  КАМАЗ  Номер двигателя  86054377 Модель двигателя  ISB6 7e4300 Номер кузова  КАБ  646000Н2455872 Номер шасси  XTC651164H1353882 Цвет  ЖЕЛТЫЙ RAL 1033 Тип двигателя  ДИЗЕЛЬ Производитель КАМАЗ Высота ССУ  мм 1255 1330 Двигатель модель 6ISBe4 300 Коробка передач модель ZF9 Колесная формула 6х4 Экологический класс Евро 4 Технически допустимая общая масса автомобиля  кг 22850 Распределение общей массы на переднюю ось  кг 5050 Распределение общей массы на задний мост  кг 17800 Базовое шасси КАМАЗ 65116 Масса  приходящаяся на опорно сцепное устройство  кг 15 5 Максимальный крутящий момент  Нм 1226 1200 1400  Размерность шин 11 00R22 5;0,70078;ok
Тягач;КамАЗ;5490;2018;2899000;Санкт-Петербург;https://auto.ru/artic/used/sale/kamaz/5490/16671736-e8d2b5fd/;442000;MT;4x2;401;2;1;ТНТ;2860000;-39000;;10;93000;СЗФО;;;;
Тягач;КамАЗ;65116;2017;2300000;Новосибирск;https://auto.ru/artic/used/sale/kamaz/65116/16164326-b1b30afc/;50000;MT;6x4;300;2;1;;2610000;310000;Горячая цена! Срочно брать!;0;74000;СФО;;Продается 3 седельный тягача  В эксплуатации два года  Пробеги   54000 км  104000 км  119000 км  ОТС  Возможна оплата по безналичному расчету с НДС  На все интересующие вопросы отвечу по телефону  Звонить в любое время  Своевременное техническое обслуживание  Готов к эксплуатации  Цена указана с НДС  Торг возможен при осмотре  Не требует дополнительных вложений  Оптовым покупателям   скидка;0,38678;unclear
Тягач;Volvo;FH;2017;6900000;Долгопрудный;https://auto.ru/artic/used/sale/volvo/fh_tractor/16678028-907e6d3d/;505624;MT;6x4;510;2;2;;7510000;610000;Горячая цена! Срочно брать!;0;221000;;;;;
Тягач;МАЗ;6430;2016;3100000;Дюртюли;https://auto.ru/artic/used/sale/maz/6430/16666656-10becf33/;420000;MT;6x4;435;2;2;;2360000;-740000;Цена завышена - можно поторговаться;40;;;;;;
Тягач;КамАЗ;65116;2015;1490000;Можга;https://auto.ru/artic/used/sale/kamaz/65116/16674706-4f92f334/;113000;MT;6x4;298;2;1;;1810000;320000;Горячая цена! Срочно брать!;0;;;;Камаз 2015 года новая резина в круг   не че не сапливо все в оригинале;0,46931;unclear
Тягач;Renault;C-Series;2018;7890000;Уфа;https://auto.ru/artic/used/sale/renault/c_series_tractor/16288670-e92d5da4/;200000;AT;6x4;440;2;2;;5900000;-1990000;Цена завышена - можно поторговаться;40;252000;ПФО;Цена с НДС;;;ok
Тягач;КамАЗ;65206;2017;3335000;Люберцы;https://auto.ru/artic/used/sale/kamaz/65206/16591844-c01bee38/;177193;MT;6x4;428;2;1;PRO АВТО;3150000;-185000;Цена завышена - можно поторговаться;20;107000;ЦФО;Цена с НДС;;;ok
Тягач;DAF;XF105;2017;5500000;Брянск;https://auto.ru/artic/used/sale/daf/xf105/16652616-c8038a5a/;290000;MT;4x2;460;2;2;;4430000;-1070000;Цена завышена - можно поторговаться;30;176000;ЦФО;;;;
Тягач;Volvo;FH;2017;7300000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16645758-b40e2e30/;550000;AT;6x4;500;2;2;АвтоБан;6020000;-1280000;Цена завышена - можно поторговаться;30;234000;ЦФО;;;;
Тягач;МАЗ;5440;2018;2900000;Нижний Тагил;https://auto.ru/artic/used/sale/maz/5440/16672852-f77f36b6/;139604;MT;4x2;420;2;2;;2530000;-370000;Цена завышена - можно поторговаться;20;93000;;;;;
Тягач;МАЗ;5440;2016;1299000;Димитровград;https://auto.ru/artic/used/sale/maz/5440/16636788-005fcf32/;415000;MT;4x2;410;2;1;;1700000;401000;Горячая цена! Срочно брать!;0;;;;Продам МАЗ 5440 В9 2016г  выпуска  Двигатель ЯМЗ 65101 Рено   410л с   Цвет синий  Пробег 415000км  Куплен 13 10 2016 Один водитель Возможна продажа с полуприцепом КРОНА  штора 2007г в  Цена за сцепку 2 000 000  Прицеп отдельно не продается  Возможна продажа с НДС Лизинг кредит;0,5319;no_vat
Тягач;МАЗ;6430;2018;3400000;Белгород;https://auto.ru/artic/used/sale/maz/6430/16647746-d4552511/;75000;;;420;;;;2400000;-1000000;Цена завышена - можно поторговаться;50;109000;ЦФО;;;;
Тягач;Volvo;FH;2015;4690000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16665360-45bd1d45/;780000;AT;4x2;460;2;2;;3760000;-930000;Цена завышена - можно поторговаться;30;150000;ЦФО;;;;
Тягач;Scania;G-series;2015;4100000;Краснодар;https://auto.ru/artic/used/sale/scania/g/16612474-c9d7d826/;630000;AT;4x2;400;2;2;ООО Кубань-Скан;4050000;-50000;;10;131000;ЮФО;Цена с НДС;;;ok
Тягач;КамАЗ;5490;2015;2000000;Кимовск;https://auto.ru/artic/used/sale/kamaz/5490/15920208-6797c5d9/;230000;MT;4x2;400;2;1;Юнион КРОНЕ Кимовск;1580000;-420000;Цена завышена - можно поторговаться;40;;ЦФО;;;;
Тягач;Scania;R-Series;2018;8900000;Санкт-Петербург;https://auto.ru/artic/used/sale/scania/r_1/16642178-fd3b445d/;290000;AT;6x2;480;2;2;;9990000;1090000;Горячая цена! Срочно брать!;0;285000;СЗФО;;Машина в отличном состоянии как новая с НДС;0,60323;unclear
Тягач;IVECO;Stralis;2017;4700000;Сертолово;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16637178-886d312e/;452000;AT;4x2;460;2;2;Автоцентр Коммерческого Транспорта;4190000;-510000;Цена завышена - можно поторговаться;20;150000;;;;;
Тягач;КамАЗ;5490 NEO;2018;3575000;Санкт-Петербург;https://auto.ru/artic/used/sale/kamaz/5490_neo/16652200-420506cc/;171750;MT;4x2;400;2;1;M7 TRUCK Санкт-Петербург;2890000;-685000;Цена завышена - можно поторговаться;30;114000;СЗФО;;;;
Тягач;МАЗ;5440;2016;1700000;Набережные Челны;https://auto.ru/artic/used/sale/maz/5440/16339038-910a17c1/;400000;MT;4x2;420;2;2;;2020000;320000;Горячая цена! Срочно брать!;0;;ПФО;;;1;unclear
Тягач;КамАЗ;65206;2017;2950000;Санкт-Петербург;https://auto.ru/artic/used/sale/kamaz/65206/16682628-bcfc959d/;241000;MT;6x4;428;2;1;;3150000;200000;Горячая цена! Срочно брать!;0;94000;СЗФО;;;;
Тягач;МАЗ;5440;2016;1600000;Москва;https://auto.ru/artic/used/sale/maz/5440/16348328-645cb390/;55000;MT;4x2;310;2;1;;1430000;-170000;Цена завышена - можно поторговаться;20;;ЦФО;;;;
Тягач;Scania;G-series;2018;6300000;Москва;https://auto.ru/artic/used/sale/scania/g/16680374-bb636084/;430000;MT;4x2;400;2;2;Транзит-Дон Москва;6060000;-240000;;10;202000;ЦФО;Цена с НДС;;;ok
Тягач;КамАЗ;5490 NEO;2018;3200000;Ярославль;https://auto.ru/artic/used/sale/kamaz/5490_neo/16670232-88e3048b/;75000;MT;4x2;401;2;1;;2860000;-340000;Цена завышена - можно поторговаться;20;102000;ЦФО;;;;
Тягач;МАЗ;6430;2017;2900000;Иркутск;https://auto.ru/artic/used/sale/maz/6430/16668856-295a1553/;75000;MT;6x4;412;2;2;;2710000;-190000;Цена завышена - можно поторговаться;20;93000;СФО;;;;
Тягач;DAF;XF105;2018;6800000;Брянск;https://auto.ru/artic/used/sale/daf/xf105/16678694-7c9c0d98/;190000;AT;4x2;462;2;2;;5130000;-1670000;Цена завышена - можно поторговаться;40;218000;ЦФО;;;;
Тягач;КамАЗ;5490;2018;3800000;Санкт-Петербург;https://auto.ru/artic/used/sale/kamaz/5490/16652232-b876f1b2/;84126;MT;4x2;401;2;1;M7 TRUCK Санкт-Петербург;2860000;-940000;Цена завышена - можно поторговаться;40;122000;СЗФО;;;;
Тягач;Mercedes-Benz;Actros;2016;4800000;Санкт-Петербург;https://auto.ru/artic/used/sale/mercedes/actros_t/16662076-d9acab6e/;521000;AT;6x4;408;2;1;Вираж;4810000;10000;;10;154000;СЗФО;Цена с НДС;;;ok
Тягач;КамАЗ;65116;2019;2895000;Казань;https://auto.ru/artic/used/sale/kamaz/65116/16543520-45cf22ba/;21000;MT;6x4;292;2;1;Европлан Краснодар;3470000;575000;Горячая цена! Срочно брать!;0;93000;ПФО;;Код предложения 2183456 ФЛ НБЧ 19 Покупая автомобиль в Европлан   Вы получаете 100  гарантию законности сделки  профессиональный и индивидуальный подход  быстрое заключение договора  различные варианты оформления  Автомобиль приобретался у официального дилера и принадлежит компании Европлан  то есть не находится в кредите  залоге или розыске  Год выпуска  2019 Страна  Россия Пробег 21 000 км  Номер шасси  XTC651165K1410852 Цвет  Синий RAL 5010 Тип двигателя  Дизель Изготовитель  ПАО  КАМАЗ   Седельные тягачи Евро 5   65116 A5 Колесная формула  6х4  Тип ошиновки   2  Г П  15 575  Мощн  двиг   л с    292 4 л с   объем двигателя  6700 куб  см   КПП  ZF9   V платф   куб м   0  Cпальное место   1  Особенности комплектации автомобиля   МКБ  МОБ  дв  Cummins ISB6 7E5 300  Е 5    ТНВД BOSCH  система нейтрализ   ОГ AdBlue   аэродинам козырек   Модификация  65116 A5  Седельный тягач  6 700 куб  см   292 л с   МКПП 6x4;0,50396;unclear
Тягач;Volvo;FH;2018;6799000;Ольша;https://auto.ru/artic/used/sale/volvo/fh_tractor/16603930-445ef041/;350000;AT;4x2;469;2;2;Бест Транс;5750000;-1049000;Цена завышена - можно поторговаться;30;218000;ЦФО;;;;
Тягач;Mercedes-Benz;Actros;2016;4750000;Набережные Челны;https://auto.ru/artic/used/sale/mercedes/actros_t/16657832-894e8105/;842369;AT;4x2;408;2;2;;3880000;-870000;Цена завышена - можно поторговаться;30;152000;ПФО;;;;
Тягач;КамАЗ;5490 NEO;2018;3485000;;https://auto.ru/artic/used/sale/kamaz/5490_neo/16576716-8787ccba/;225821;AT;4x2;401;2;1;M7 TRUCK Набережные Челны;3360000;-125000;;10;112000;;;;;
Тягач;КамАЗ;5490;2015;1350000;Челябинск;https://auto.ru/artic/used/sale/kamaz/5490/16506482-51c89687/;638000;MT;4x2;428;2;2;;2040000;690000;Горячая цена! Срочно брать!;0;;УФО;;Продам  В хорошем состоянии;0,60883;unclear
Тягач;Volvo;FH;2017;6200000;Екатеринбург;https://auto.ru/artic/used/sale/volvo/fh_tractor/16678870-01218563/;769000;AT;4x2;469;2;2;;4980000;-1220000;Цена завышена - можно поторговаться;30;198000;УФО;;;;
Тягач;КамАЗ;65206;2016;2999900;Нижний Новгород;https://auto.ru/artic/used/sale/kamaz/65206/16674042-7685496e/;385000;MT;6x4;428;2;1;;2510000;-489900;Цена завышена - можно поторговаться;30;;ПФО;;;;
Тягач;Volvo;FH;2018;6662154;Ольша;https://auto.ru/artic/used/sale/volvo/fh_tractor/16609306-ccd68871/;330000;AT;4x2;460;2;2;CargoLine group;5600000;-1062154;Цена завышена - можно поторговаться;30;213000;ЦФО;Цена с НДС;;;ok
Тягач;МАЗ;6430;2017;3150000;Заводоуковск;https://auto.ru/artic/used/sale/maz/6430/16611384-57043a2b/;213968;MT;6x4;410;2;2;;2680000;-470000;Цена завышена - можно поторговаться;30;101000;;;;;
Тягач;МАЗ;5440;2016;1350000;Кулебаки;https://auto.ru/artic/used/sale/maz/5440/16664568-53ded79d/;370000;MT;4x2;411;2;2;;1980000;630000;Горячая цена! Срочно брать!;0;;;;Тягач Маз 5440 B9 коробка ZF 16 Двигатель RENAULT   410 л с  Кабина  ПРОСТОР   Пробег 370000 км  Тахограф Рация  Новая передняя резина  КАМА  r 22 5  385 65  Идеальное состояние  Тягач 2016 г в  1450000  Полуприцеп KRONE SD  полная растентовка Коники Стяжки  Полуприцеп 2007 г в  Полуприцеп отдельно не продается  Цена за сцепку   2150000 ОТЛИЧНОЕ СОСТОЯНИЕ;0,50921;unclear
Тягач;КамАЗ;65116;2015;1330000;Кондрово;https://auto.ru/artic/used/sale/kamaz/65116/16646166-77edf185/;106000;MT;6x4;298;2;1;;1810000;480000;Горячая цена! Срочно брать!;0;;ЦФО;;Камаз 65116  в отличном рабочем состоянии  двигатель Камминз мочевина выключена   коробка ZF предпусковой подогреватель автономное отопление кабины  установлены тахограф и глонасс  резина нормальная  покупали в конце 2015 года Своевременное техническое обслуживание  Готов к эксплуатации вложений не требует сел и поехал;0,46333;unclear
Тягач;МАЗ;5440;2015;1750000;Саяногорск;https://auto.ru/artic/used/sale/maz/5440/16465584-dcf29452/;255000;MT;4x2;435;2;2;;1830000;80000;;10;;СФО;;;;
Тягач;DAF;XF105;2016;5400000;Петрозаводск;https://auto.ru/artic/used/sale/daf/xf105/16627202-77996f82/;620000;;4x2;462;2;2;;3690000;-1710000;Цена завышена - можно поторговаться;60;173000;СЗФО;;;;
Тягач;Scania;G-series;2015;4000000;Казань;https://auto.ru/artic/used/sale/scania/g/16498374-5876aad5/;844704;AT;4x2;324;2;2;;4000000;0;;10;128000;ПФО;;;;
Тягач;КамАЗ;53504;2016;2500000;Набережные Челны;https://auto.ru/artic/used/sale/kamaz/53504/16349394-19b19b9e/;10000;MT;6x4;300;2;1;Автосалон на Мензелинском тракте;2080000;-420000;Цена завышена - можно поторговаться;30;;ПФО;;;;
Тягач;MAN;TGX;2015;4300000;Краснодар;https://auto.ru/artic/used/sale/man/tgx/16654252-c5acc986/;531607;AT;4x2;480;2;2;;3940000;-360000;Цена завышена - можно поторговаться;20;138000;ЮФО;;;;
Тягач;Volvo;FH;2019;7800000;;https://auto.ru/artic/used/sale/volvo/fh_tractor/16583306-89a1c77e/;200000;AT;4x2;460;2;2;ЗилантМоторс;5960000;-1840000;Цена завышена - можно поторговаться;40;250000;;Цена с НДС;;;ok
Тягач;Scania;P-series;2016;4200000;Москва;https://auto.ru/artic/used/sale/scania/p_1/16634898-85108fbe/;620000;MT;4x2;440;2;1;АвтоБан;4480000;280000;Горячая цена! Срочно брать!;0;134000;ЦФО;;;;
Тягач;МАЗ;6425;2016;1554000;Красноярск;https://auto.ru/artic/used/sale/maz/6425/16265202-ab4c1ef1/;85000;MT;6x6;417;2;2;;2750000;1196000;Горячая цена! Срочно брать!;0;;СФО;;;1;ok
