ProfSupplier;Gear;HP;Formula;VehicleType;URL;Price;Year;Mileage;Location;Supplier;Make;Model;CabSeats;CabBeds
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16394896-a77e327f/;4815000;2017;515000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16240752-47864859/;1600000;2016;500000;Шушары;;KAMAZ;5490;2;2
False;MT;440;6x4;Truck;https://auto.ru/artic/used/sale/scania/p_1/16352902-45a1f583/;6650000;2018;210550;Балабаново;;SCANIA;P-series;2;1
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16237004-b42eb560/;1850000;2015;549000;Санкт-Петербург;Global Truck Sales Санкт-Петербург;KAMAZ;5490;2;1
False;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65806/15852388-23d102a9/;4700000;2018;15000;Петрозаводск;;KAMAZ;65806;2;1
False;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16256498-9740f594/;4550000;2017;500000;Набережные Челны;;SCANIA;R-Series;2;2
True;MT;428;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16118242-7ccec5ab/;4100000;2016;625802;Пикино;SelecTrucks;VOLVO;FH;2;2
False;AT;410;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16371966-0d37a845/;3150000;2016;500000;Людиново;;MERCEDES-BENZ;Actros;2;2
True;AT;520;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/15850798-3a6205e8/;4970000;2018;195000;Москва;БорнТракСервис;RENAULT;T-Series;2;2
False;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16340698-4e81a4d6/;5290000;2018;165246;Волгоград;;MAN;TGX;2;1
True;AT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/15858062-ce9592b6/;3690000;2019;50171;Санкт-Петербург;Автомобильная компания Гранат;KAMAZ;5490;2;1
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16376744-4c110040/;6800000;2018;160000;Нижний Новгород;Транссервис;SCANIA;G-series;2;2
False;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16361620-b939c9ee/;5800000;2018;74859;Екатеринбург;;MAN;TGX;2;2
False;;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf_series/16116786-7bd75f1c/;5150000;2016;340000;Смоленск;;DAF;XF (106);2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16372926-1ba3723a/;2150000;2017;256056;Москва;Аскет-Авто;KAMAZ;5490;2;1
False;MT;400;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/6460/16297290-881eca75/;2300000;2015;175000;Кодинск;;KAMAZ;6460;2;1
False;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16252426-4c7a9c29/;4800000;2017;380000;Екатеринбург;;MERCEDES-BENZ;Actros;2;2
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16396736-79fd3841/;5243853;2017;210000;Зеленоград;СпецТранс Карго;RENAULT;T-Series;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16284530-53f641ab/;2090000;2016;662800;Санкт-Петербург;Global Truck Sales Санкт-Петербург;KAMAZ;5490;2;1
True;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16381734-9d7d3d03/;4935000;2017;719248;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/15848274-79f42488/;3350000;2018;110000;Воронеж;;KAMAZ;5490;2;2
True;AT;456;6x4;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16155536-00a17dea/;4750000;2015;376572;Москва;АГТ-Трейдинг;MERCEDES-BENZ;Actros;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16391968-d4f393a8/;6444000;2018;179447;Екатеринбург;ClassTrucks;VOLVO;FH;;
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16370430-70ef4878/;3980000;2015;762803;Москва;M7 TRUCK Москва Юг;SCANIA;R-Series;2;2
False;MT;310;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16321298-b47beca0/;1450000;2016;256000;Челябинск;;MAZ;5440;;
True;MT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16320642-4439c182/;4095000;2015;721625;Авдон;M7 TRUCK Уфа;SCANIA;R-Series;2;2
True;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16301624-6a697d8d/;3900000;2016;520000;Ногинск;Роллингер Логистика ООО;MAN;TGX;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16383226-44d0de4e/;5401000;2017;379689;Москва;ClassTrucks;VOLVO;FH;;
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16245034-7a5207d2/;4550000;2017;277000;Зеленоград;СпецТранс Карго;RENAULT;T-Series;2;2
False;;401;;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16136990-b10d243c/;1650000;2015;600000;Кирово-Чепецк;;KAMAZ;5490;;
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16323412-4e0e9834/;2495000;2015;173000;Кимовск;Юнион КРОНЕ Кимовск;KAMAZ;65206;2;1
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16182854-ba289412/;1700000;2016;400000;Казань;;KAMAZ;5490;2;1
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16359786-83e3c17f/;4935000;2017;596000;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16172508-26424b11/;4602700;2017;181000;Авдон;M7 TRUCK Уфа;SCANIA;R-Series;2;2
False;AT;430;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16205072-3b9f767b/;3250000;2015;700000;Павловск;;RENAULT;T-Series;2;2
True;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16375890-16fb30c9/;5000000;2017;297552;Мытищи;КОМДОРАВТО;MAN;TGX;2;2
False;MT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16249726-617f2884/;3550000;2015;750000;Белгород;;DAF;XF105;2;2
True;MT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16376720-21d995b3/;4535000;2016;625454;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
False;AT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf_series/16353008-ec457076/;4990000;2017;379000;Орёл;;DAF;XF (106);2;2
False;MT;401;;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16364302-908d263d/;3100000;2018;300000;Иркутск;;KAMAZ;5490;2;1
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16215298-71e61921/;4362700;2017;317868;Москва;M7 TRUCK Москва Юг;SCANIA;R-Series;2;2
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16359470-f38561aa/;4100000;2018;180000;Таганрог;;KAMAZ;5490;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16012697-3b6f5f9a/;5900000;2019;170000;Казань;ЗилантМоторс;VOLVO;FH;2;2
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16347966-65901566/;4900000;2017;569000;Смоленск;ООО 'РЕД СТАР' МАЗ Смоленск;VOLVO;FH;2;2
False;MT;430;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16392426-01f5aca5/;1890000;2017;217000;Самара;;MAZ;5440;2;2
False;MT;400;6x4;Truck;https://auto.ru/artic/used/sale/scania/p_1/16392892-e6c00015/;4490000;2017;387055;Самара;;SCANIA;P-series;2;1
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgs/16367634-944ba73c/;4545000;2015;304600;Москва и Московская область;;MAN;TGS;2;2
True;AT;520;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16208470-5b0b9b7e/;4350000;2017;408070;Шушары;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;RENAULT;T-Series;2;2
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgs/16359794-d157e99d/;4100000;2017;556000;Москва;;MAN;TGS;2;1
False;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16353836-2edb22cb/;5699000;2018;112000;Химки;;MAN;TGX;2;2
True;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgs/16327564-e07e335f/;3950000;2017;243602;Шушары;МАН Трак энд Бас РУС;MAN;TGS;2;0
True;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/man/18_1/16386112-ad0266dd/;5100000;2017;124000;Мытищи;КОМДОРАВТО;MAN;18;2;2
False;MT;462;6x4;Truck;https://auto.ru/artic/used/sale/daf/cf_series_1/16157678-cbf11d35/;6500000;2018;150000;Воронеж;;DAF;CF-series;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16353896-a74638e7/;4925000;2018;315000;Авдон;M7 TRUCK Уфа;DAF;XF105;2;2
False;MT;430;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16364998-37668172/;1700000;2016;525421;Уфа;;MAZ;5440;2;2
False;AT;449;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16327278-dd10585f/;4500000;2018;168000;Москва и Московская область;;RENAULT;T-Series;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16310608-d759fb25/;4490000;2017;380000;Москва;ТК Арион;VOLVO;FH;2;2
True;AT;449;6x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16388380-6c7a54d3/;7400000;2017;156000;Санкт-Петербург;ЗТ Север;MERCEDES-BENZ;Actros;2;2
False;MT;435;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16150588-a11bac0e/;1500000;2015;265000;Казань;;MAZ;5440;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16265454-be97fdd8/;5475000;2018;67366;Москва;GROSS AUTO;SCANIA;R-Series;2;2
False;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/15986566-acb7e37c/;4900000;2017;300000;Смоленск;;VOLVO;FH;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16306560-6c570207/;4095000;2015;634512;Авдон;M7 TRUCK Уфа;SCANIA;R-Series;2;2
True;AT;430;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16294680-a98a3bd8/;4400000;2017;393754;Домодедово;VOLVO TRUCKS РОССИЯ;RENAULT;T-Series;2;2
True;MT;480;6x6;Truck;https://auto.ru/artic/used/sale/man/tgs/16296294-eda17f58/;6500000;2017;150000;Иркутск;Стрела;MAN;TGS;2;1
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16321782-2f0c96d7/;4535000;2016;689374;Чёрная Грязь;M7 TRUCK Москва;SCANIA;R-Series;2;2
False;MT;411;6x6;Truck;https://auto.ru/artic/used/sale/maz/6425/16218422-081de945/;1770000;2016;85000;Ачинск;;MAZ;6425;2;1
True;AT;410;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16200674-7918281c/;3999000;2016;251000;Нижний Новгород;Baltco;MERCEDES-BENZ;Actros;2;2
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16168466-b32b44f2/;2800000;2017;200000;Омск;;KAMAZ;5490;2;2
False;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16395242-de1bd15f/;5000000;2015;300000;Барнаул;;KAMAZ;65206;2;1
True;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16308282-07e270e8/;1950000;2016;450000;Чёрная Грязь;ТК Автокомбинат;KAMAZ;5490;2;2
False;MT;435;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16039974-8d339eb6/;2950000;2017;185000;Самара;;MAZ;5440;2;2
False;MT;440;6x4;Truck;https://auto.ru/artic/used/sale/man/tgs/16360556-3c21460b/;4200000;2017;345000;Ставрополь;;MAN;TGS;2;1
False;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16337520-8e091b3b/;4700000;2016;366816;Красноярск;;MAN;TGX;2;2
True;AT;500;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16384002-6a38b739/;7277000;2019;150235;Тосно;ClassTrucks;VOLVO;FH;;
False;MT;428;;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16337544-69d32574/;3100000;2017;270000;Москва;;KAMAZ;5490;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16337756-a3f4f330/;4890000;2017;450000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;2;2
True;AT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf_series/16208474-5e5a465c/;5000000;2016;166385;Домодедово;ООО'Трейд Моторс;DAF;XF (106);2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16040424-ab2ecc3f/;4745000;2017;268728;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;R-Series;2;2
True;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16305210-3edfc95e/;5145000;2017;365237;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;R-Series;2;2
True;MT;441;6x4;Truck;https://auto.ru/artic/used/sale/man/tgs/16276864-3f69b62d/;5650000;2017;412721;Зеленоград;Global Truck Sales Москва Север;MAN;TGS;2;1
True;MT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16381758-a4f750dd/;4535000;2016;650076;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
True;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16380776-bc4ce49a/;4150000;2015;450000;Хоругвино;TELS Group;MAN;TGX;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16341506-ff488231/;6932000;2019;120522;Москва;ClassTrucks;VOLVO;FH;;
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16201440-92237749/;3050000;2017;42000;Воронеж;РБА-Воронеж;KAMAZ;5490;2;1
False;AT;408;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16221070-993d1e1f/;3950000;2015;370000;Санкт-Петербург;;MERCEDES-BENZ;Actros;2;2
True;MT;420;6x4;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16355888-af664b37/;5300000;2017;705950;Шушары;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;VOLVO;FH;2;2
False;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16355710-0569fc8c/;5587712;2016;500000;Смоленск;;VOLVO;FH;2;2
False;;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16365788-f3c93d69/;4599000;2017;350000;Смоленск;;MERCEDES-BENZ;Actros;2;2
True;MT;428;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16252720-0aca2834/;3950000;2016;649645;Пикино;SelecTrucks;VOLVO;FH;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16298968-1beee3ca/;5401000;2017;376244;Тосно;ClassTrucks;VOLVO;FH;;
True;MT;435;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16371284-e53c3433/;1488000;2015;336000;Новониколаевский;M7 TRUCK Казань;MAZ;5440;2;2
True;MT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/15881239-8aa21034/;3950000;2015;569392;Москва;GROSS AUTO;SCANIA;G-series;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/15920218-2268cd6b/;1850000;2015;230000;Кимовск;Юнион КРОНЕ Кимовск;KAMAZ;5490;2;1
True;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/p_1/16202322-5a64f248/;3400000;2015;901000;Москва;Компания АВТОТРАК Москва;SCANIA;P-series;2;1
False;;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65806/16318468-531fd3de/;4300000;2018;150000;Уфа;;KAMAZ;65806;2;1
True;MT;420;4x2;Truck;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16332932-ed24ff24/;3999999;2018;370000;Краснодар;Европлан Краснодар;IVECO;Stralis;2;2
True;MT;420;6x4;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16355862-84f31ea9/;5300000;2016;729625;Домодедово;VOLVO TRUCKS РОССИЯ;VOLVO;FH;2;2
True;MT;360;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/6460/16223400-acf8a25b/;2700000;2017;38000;Набережные Челны;Жумади;KAMAZ;6460;2;1
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16077662-6736fa69/;3790000;2017;90820;Москва;Компания СИМ-АВТО Мневники;KAMAZ;65206;2;1
False;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16345972-e5112a6c/;3700000;2015;680000;Санкт-Петербург;;RENAULT;T-Series;2;1
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16341448-498be4e4/;3850000;2015;780274;Набережные Челны;АТРАКС;SCANIA;R-Series;2;2
False;AT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16361494-6ee8c20f/;4700000;2017;501200;Москва;;DAF;XF105;2;2
False;MT;420;6x2;Truck;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16346864-a5d8ecc2/;3750000;2017;180000;Голицыно;;IVECO;Stralis;2;1
True;MT;500;6x6;Truck;https://auto.ru/artic/used/sale/iveco/trakker_tractor/10423044-6be1ce3c/;10745600;2018;5000;Красноярск;Триал-М;IVECO;Trakker;2;1
True;AT;401;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16391596-ac93f260/;3350000;2017;20000;Набережные Челны;Жумади;KAMAZ;65206;2;1
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16334458-00dce291/;4398200;2017;109087;Москва;M7 TRUCK Москва Юг;SCANIA;G-series;2;2
True;MT;420;6x4;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16359516-a399bc46/;5100000;2016;763370;Домодедово;VOLVO TRUCKS РОССИЯ;VOLVO;FH;2;2
False;MT;428;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16362266-e5334493/;2500000;2018;80000;Самара;;KAMAZ;5490;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16305090-95ed52fe/;4099777;2015;531000;Москва;ТТ777;SCANIA;R-Series;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16275366-53f97ce8/;4535000;2016;675149;Авдон;M7 TRUCK Уфа;SCANIA;R-Series;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16393766-edb59b76/;4690000;2016;397980;Шушары;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;VOLVO;FH;2;2
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16115650-bcc66d47/;1850000;2016;360000;Казань;;KAMAZ;5490;2;1
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16354134-00b53344/;1590000;2015;418940;Набережные Челны;АТРАКС;KAMAZ;5490;2;1
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16354474-26d8dd02/;3990000;2017;40000;Лобня;;KAMAZ;5490;2;1
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16332866-61011aba/;4900000;2018;241435;Домодедово;VOLVO TRUCKS РОССИЯ;RENAULT;T-Series;2;2
False;MT;310;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16082446-f2a3d553/;3400000;2016;180000;Уфа;;MAZ;5440;2;1
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/15879403-20c535c4/;1550000;2016;333000;Казань;;KAMAZ;5490;2;1
True;AT;520;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16208838-aabd9641/;4350000;2017;408070;Домодедово;VOLVO TRUCKS РОССИЯ;RENAULT;T-Series;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16365004-3b139290/;3290000;2017;116201;Москва;КАМЦЕНТР КамАЗ;KAMAZ;5490;2;1
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16355820-06288e7e/;4935000;2017;598000;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16372328-58cd4851/;4250000;2017;449800;Новоалексеевское;VOLVO TRUCKS РОССИЯ в Свердловской области;RENAULT;T-Series;2;2
False;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/15673646-24eaf142/;4630000;2016;335000;Москва;;VOLVO;FH;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16207946-8f781671/;4950000;2016;314315;Москва;ИТС | Техника с пробегом;MAN;TGX;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16394922-83d8945b/;5700000;2018;360000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
True;AT;520;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16190594-bf998f1c/;4550000;2017;375000;Москва;БорнТракСервис;RENAULT;T-Series;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16394260-bb5698ab/;2795000;2017;302576;Новониколаевский;M7 TRUCK Казань;KAMAZ;5490;2;1
False;MT;440;6x4;Truck;https://auto.ru/artic/used/sale/man/tgs/16218946-d6551d0b/;4100000;2015;550000;Новосибирск;;MAN;TGS;2;1
False;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16349436-95c8c7de/;5600000;2018;221000;Волжский;;MAN;TGX;2;1
True;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/15984864-c3486e69/;5250000;2017;298730;Новоалексеевское;VOLVO TRUCKS РОССИЯ в Свердловской области;VOLVO;FH;2;2
False;;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16364288-ad07a007/;4400000;2016;460000;Мытищи;;MAN;TGX;;
False;AT;460;;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16365956-3469b749/;6100000;2018;90000;Москва;;VOLVO;FH;;
True;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16179548-5d7bcb56/;4150000;2015;403323;Елино;700 МАШИН;MAN;TGX;2;2
False;MT;400;6x4;Truck;https://auto.ru/artic/used/sale/scania/g/16393906-b300a177/;6500000;2017;340000;Омск;;SCANIA;G-series;2;2
False;MT;417;6x6;Truck;https://auto.ru/artic/used/sale/maz/6425/15884016-39d12182/;2500000;2017;41000;Красноярск;;MAZ;6425;2;2
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16342524-12499096/;2650000;2017;396500;Пермь;ЕвроТрак Mercedes-Benz Пермь;KAMAZ;65206;2;1
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16368470-08b1c7ac/;1490000;2016;540000;Уфа;;KAMAZ;5490;2;2
True;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16392344-f98c309b/;4935000;2017;579365;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16329668-d032022d/;1900000;2016;472000;Зеленоград;Global Truck Sales Москва Север;KAMAZ;5490;2;1
True;MT;310;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16252454-dfb80217/;1500000;2016;312450;Москва;ГРУЗ СОЮЗ;MAZ;5440;2;1
False;MT;428;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16392384-7fd36bf0/;3600000;2017;291000;Воронеж;;KAMAZ;5490;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16394910-296df121/;4690000;2017;645000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
True;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16378310-c0216aac/;4499000;2017;652484;Набережные Челны;BS-Truck;MERCEDES-BENZ;Actros;2;2
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/volvo/fm_tractor/16375744-e4d188f2/;5900000;2017;310134;Санкт-Петербург;Global Truck Sales Санкт-Петербург;VOLVO;FM;2;1
True;AT;430;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16294608-57ab6f26/;4400000;2017;393754;Шушары;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;RENAULT;T-Series;2;2
True;MT;440;6x4;Truck;https://auto.ru/artic/used/sale/man/tgs/16328314-1c5a05b1/;6200000;2018;92000;Москва;МАН Трак энд Бас РУС;MAN;TGS;2;1
False;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16232186-77f65072/;1910000;2015;402000;Котлас;;KAMAZ;65206;2;1
False;MT;430;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16329558-7f96f003/;1800000;2017;200000;Раменское;;KAMAZ;5490;2;1
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16329168-da089e98/;5720000;2017;351000;Барнаул;Алт Авто;MAN;TGX;2;2
True;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16367304-9c845a3f/;3390000;2016;590000;Чёрная Грязь;ТК Автокомбинат;SCANIA;G-series;2;2
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16381384-1e8cc4af/;2400000;2017;198500;Бронницы;;KAMAZ;5490;2;1
True;MT;401;6x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16302940-aa0f8738/;1800000;2016;437000;Дубровки;Триера Трак;KAMAZ;5490;2;1
True;MT;440;6x4;Truck;https://auto.ru/artic/used/sale/scania/g/16299152-959ede35/;5150000;2015;505678;Краснодар;ООО'Кубань-Скан';SCANIA;G-series;2;2
False;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fm_tractor/16323182-cf979351/;3100000;2015;515598;Екатеринбург;;VOLVO;FM;2;2
True;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16359074-df5cc463/;4150000;2015;699304;Домодедово;Скан-Юго-Восток;SCANIA;R-Series;2;2
True;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16341636-214dbef5/;4200000;2016;505137;Набережные Челны;BS-Truck;SCANIA;G-series;2;2
True;MT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16378548-a2a657fc/;4535000;2016;696370;Москва;M7 TRUCK Москва Юг;SCANIA;R-Series;2;2
True;AT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf_series/16197232-b85d2178/;4700000;2016;266000;Москва;СОЛЛЕРС-ФИНАНС Москва;DAF;XF (106);2;2
