Тип ТС;Марка;Модель;Год выпуска;Цена поставщика;Регион склада;URL авто;Пробег;Тип КПП;Колесная формула;Мощность двигателя;Сидений;Спальных мест;Поставщик;Наша расчетная цена;Выгода;Рекомендация;Мин. аванс;Лизинговый платеж 0% / 48 мес.;Comment;Качество верификации;Верификация;Федеральный округ;Цена с НДС
Тягач;МАЗ;6430;2018;3569000;Сыктывкар;https://auto.ru/artic/used/sale/maz/6430/16575966-1ee0826e/;12800;MT;6x4;420;2;1;Европлан Краснодар;3090000;-479000;Цена завышена - можно поторговаться;30;114000;;;ok;;Цена с НДС
Тягач;Volvo;FM;2012;4500000;Петрозаводск;https://auto.ru/artic/used/sale/volvo/fm_tractor/16590672-2d0cbcda/;950000;MT;6x4;400;2;1;;3210000;-1290000;Цена завышена - можно поторговаться;50;;;;;СЗФО;
Тягач;МАЗ;5432;2006;295000;Нурлат;https://auto.ru/artic/used/sale/maz/5432/16540018-ad96e6c1/;500000;MT;;250;;;;470000;175000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;МАЗ;6422;2006;600000;Новосибирск;https://auto.ru/artic/used/sale/maz/6422/15353083-651e271b/;350000;MT;6x4;330;2;2;;790000;190000;Горячая цена! Срочно брать!;0;;;;;СФО;
Тягач;Renault;Magnum;2003;1450000;Буйнакск;https://auto.ru/artic/used/sale/renault/magnum_ae/16215024-eb3f2223/;1300000;MT;4x2;440;2;2;;1010000;-440000;Цена завышена - можно поторговаться;50;;;;;;
Тягач;MAN;TGA;2008;1850000;Екатеринбург;https://auto.ru/artic/used/sale/man/tga_1/16033362-242c08cd/;1234000;MT;4x2;350;2;1;;1400000;-450000;Цена завышена - можно поторговаться;40;;;;;УФО;
Тягач;MAN;TGA;2008;1250000;Магнитогорск;https://auto.ru/artic/used/sale/man/tga_1/15213496-1537215e/;927087;MT;4x2;480;2;2;;1870000;620000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Scania;G-series;2012;2400000;Гусь-Хрустальный;https://auto.ru/artic/used/sale/scania/g/16406292-4569cba9/;1100000;MT;4x2;400;2;2;;2760000;360000;Горячая цена! Срочно брать!;0;;;;ok;ЦФО;Цена с НДС
Тягач;IVECO;Stralis;2011;1390000;Екатеринбург;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16038298-fc54c47f/;680000;MT;4x2;420;2;2;;1850000;460000;Горячая цена! Срочно брать!;0;;;;;УФО;
Тягач;INTERNATIONAL;9000 Series;2003;1170000;Ессентуки;https://auto.ru/artic/used/sale/international/9000/16448062-bed7fb37/;1670000;AT;6x4;435;2;2;;1800000;630000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;DAF;XF105;2011;2500000;Симферополь;https://auto.ru/artic/used/sale/daf/xf105/16594116-6bf31956/;1075000;MT;4x2;460;2;2;;2440000;-60000;;10;;;;;КФО;
Тягач;МАЗ;5440;2007;590000;Екатеринбург;https://auto.ru/artic/used/sale/maz/5440/16577090-8568738a/;150000;MT;4x2;400;2;2;;710000;120000;Горячая цена! Срочно брать!;0;;;;;УФО;
Тягач;КамАЗ;44108;2009;660000;Сургут;https://auto.ru/artic/used/sale/kamaz/44108/16558716-02dd71c8/;337729;MT;;245;;;;860000;200000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Renault;Premium;2001;620000;Москва;https://auto.ru/artic/used/sale/renault/premium_tractor/16598192-f5b69e3c/;900000;MT;4x2;420;2;1;;710000;90000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;MAN;TGA;2007;1300000;Кинель;https://auto.ru/artic/used/sale/man/tga_1/16561286-6ba9ada7/;1160000;MT;4x2;480;2;1;;1370000;70000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Mercedes-Benz;Axor;2002;790000;Вязьма;https://auto.ru/artic/used/sale/mercedes/axor_t/16559794-3785dd5f/;78000;MT;4x2;350;2;1;;930000;140000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;КамАЗ;65806;2018;5980000;;https://auto.ru/artic/new/sale/kamaz/65806/16518498-bbb69087/;;MT;6x4;428;2;1;«Мерседес-Бенц» Центр КЛЮЧАВТО Минеральные Воды;3680000;-2300000;Цена завышена - можно поторговаться;70;191000;;;ok;;Цена с НДС
Тягач;КамАЗ;5490;2016;1910000;Кимовск;https://auto.ru/artic/used/sale/kamaz/5490/16456284-40aa5b5d/;240000;MT;4x2;401;2;1;Юнион КРОНЕ Кимовск;1890000;-20000;;10;;;;;ЦФО;
Тягач;Mercedes-Benz;Axor;2005;1100000;Волгоград;https://auto.ru/artic/used/sale/mercedes/axor_t/16495516-cbe3a22e/;1200000;AT;4x2;401;2;2;;1830000;730000;Горячая цена! Срочно брать!;0;;;;;ЮФО;
Тягач;IVECO;Stralis;2008;950000;Нижний Новгород;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16578810-143f027a/;753000;MT;4x2;352;2;1;ООО ИТЕКО Россия;1030000;80000;Горячая цена! Срочно брать!;0;;;;ok;ПФО;Цена с НДС
Тягач;DAF;XF105;2010;1780000;Липецк;https://auto.ru/artic/used/sale/daf/xf105/15495051-c06ed258/;900000;MT;4x2;410;2;2;;2280000;500000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;МАЗ;5432;2003;500000;Челябинск;https://auto.ru/artic/used/sale/maz/5432/16209060-2e8f8cf7/;280000;MT;4x2;330;2;2;;410000;-90000;Цена завышена - можно поторговаться;30;;;;;УФО;
Тягач;КамАЗ;65206;2015;2100000;Котлас;https://auto.ru/artic/used/sale/kamaz/65206/16232186-77f65072/;402000;MT;6x4;428;2;1;;2170000;70000;;10;;;1;unclear;СЗФО;
Тягач;КамАЗ;5490;2017;1950000;Москва;https://auto.ru/artic/used/sale/kamaz/5490/16430910-30dc3f23/;260434;MT;4x2;401;2;1;Аскет-Авто;2400000;450000;Горячая цена! Срочно брать!;0;62000;;1;unclear;ЦФО;
Тягач;Mercedes-Benz;Actros;2014;3800000;Санкт-Петербург;https://auto.ru/artic/used/sale/mercedes/actros_t/16610502-ea26bd78/;362000;AT;4x2;428;2;1;АЛЬГА;3110000;-690000;Цена завышена - можно поторговаться;30;;;;ok;СЗФО;Цена с НДС
Тягач;МАЗ;6422;2008;800000;Владимир;https://auto.ru/artic/used/sale/maz/6422/15952668-6f286aaa/;410000;;6x4;327;2;2;;980000;180000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Renault;Premium;2011;1090000;Екатеринбург;https://auto.ru/artic/used/sale/renault/premium_tractor/16371268-0d360704/;1060000;MT;4x2;379;2;2;Global Truck Sales Екатеринбург;1720000;630000;Горячая цена! Срочно брать!;0;;;;;УФО;
Тягач;КамАЗ;65116;2013;1600000;Искитим;https://auto.ru/artic/used/sale/kamaz/65116/16585246-9d5a880a/;184000;MT;6x4;298;2;1;;1510000;-90000;Цена завышена - можно поторговаться;20;;;;;;
Тягач;МАЗ;5440;2016;1695000;Брянск;https://auto.ru/artic/used/sale/maz/5440/15764038-ceef0a9d/;167000;MT;4x2;412;2;2;;1980000;285000;Горячая цена! Срочно брать!;0;;;1;unclear;ЦФО;
Тягач;МАЗ;6422;2011;810000;Ухта;https://auto.ru/artic/used/sale/maz/6422/16509194-7301120c/;280000;;;400;;;;740000;-70000;Цена завышена - можно поторговаться;20;;;;;;
Тягач;МАЗ;5432;2000;270000;Татищево;https://auto.ru/artic/used/sale/maz/5432/16465144-d458748a/;500000;MT;4x2;330;2;2;;300000;30000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;MAN;TGX;2017;5720000;Барнаул;https://auto.ru/artic/used/sale/man/tgx/16329168-da089e98/;351000;AT;4x2;440;2;2;Алт Авто;4410000;-1310000;Цена завышена - можно поторговаться;40;183000;;1;unclear;СФО;
Тягач;Volvo;FH;2008;1950000;Владимир;https://auto.ru/artic/used/sale/volvo/fh_tractor/16242406-bcbb39d5/;1400000;MT;4x2;400;2;2;;2000000;50000;;10;;;;;ЦФО;
Тягач;МАЗ;5440;2011;500000;Нижний Тагил;https://auto.ru/artic/used/sale/maz/5440/16601374-6d41e5fe/;550000;MT;4x2;410;2;2;;1130000;630000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Mercedes-Benz;Actros;2008;1800000;Люберцы;https://auto.ru/artic/used/sale/mercedes/actros_t/16464424-ad956d7f/;1140000;AT;4x2;360;2;1;ТРАК ПЛАТФОРМА;1570000;-230000;Цена завышена - можно поторговаться;20;;;;;ЦФО;
Тягач;IVECO;Stralis;2007;1350000;Екатеринбург;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16580810-d5c844be/;835000;MT;4x2;430;2;1;;1060000;-290000;Цена завышена - можно поторговаться;40;;;;;УФО;
Тягач;IVECO;Stralis;2008;770000;Москва;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16492540-b5b2f1a5/;433945;MT;4x2;352;2;1;Трак-Сток;1030000;260000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;МАЗ;5432;2006;290000;Таганрог;https://auto.ru/artic/used/sale/maz/5432/16358524-a5dc5136/;500000;MT;4x2;250;2;1;;360000;70000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;MAN;TGX;2010;2030000;Смоленск;https://auto.ru/artic/used/sale/man/tgx/16565650-2e172517/;1482000;MT;4x2;400;2;2;;2090000;60000;;10;;;;;ЦФО;
Тягач;MAN;TGA;2008;1150000;Москва;https://auto.ru/artic/used/sale/man/tga_1/16464546-2551ec37/;750000;MT;4x2;390;2;2;ГРУЗОВИК-24;1670000;520000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;МАЗ;5432;2007;400000;Красноярск;https://auto.ru/artic/used/sale/maz/5432/16032288-b21f13ef/;300000;MT;4x2;240;2;2;;480000;80000;Горячая цена! Срочно брать!;0;;;;;СФО;
Тягач;Scania;P-series;2011;2290000;Москва;https://auto.ru/artic/used/sale/scania/p_1/16542238-5e4ac07b/;1170000;MT;6x4;420;2;1;ГРУЗОВИК-24;2940000;650000;Горячая цена! Срочно брать!;0;;;;ok;ЦФО;Цена с НДС
Тягач;INTERNATIONAL;9000 Series;2002;950000;Щекино;https://auto.ru/artic/used/sale/international/9000/16411588-ce99598a/;1700000;MT;;400;2;1;;1080000;130000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;MAN;TGS;2016;4750000;Санкт-Петербург;https://auto.ru/artic/used/sale/man/tgs/16610506-990f31ae/;457000;AT;4x2;480;2;1;АЛЬГА;4620000;-130000;;10;152000;;;ok;СЗФО;Цена с НДС
Тягач;MAN;TGA;2002;1400000;Ивановская область;https://auto.ru/artic/used/sale/man/tga_1/16389850-967ec984/;600000;MT;4x2;360;2;2;;1010000;-390000;Цена завышена - можно поторговаться;50;;;;;ЦФО;
Тягач;Renault;Premium;2011;1100000;Люберцы;https://auto.ru/artic/used/sale/renault/premium_tractor/16605077-b74cd203/;653000;MT;4x2;379;2;2;ТРАК ПЛАТФОРМА;1720000;620000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Renault;Premium;2008;1100000;Мурманск;https://auto.ru/artic/used/sale/renault/premium_tractor/15877399-c0af231d/;1000000;MT;4x2;380;2;2;;1370000;270000;Горячая цена! Срочно брать!;0;;;;;СЗФО;
Тягач;MAN;TGS;2016;5490000;Москва;https://auto.ru/artic/used/sale/man/tgs/16602336-f1daf6af/;280447;MT;6x2;400;2;1;ГРУЗ СОЮЗ;4800000;-690000;Цена завышена - можно поторговаться;20;176000;;;ok;ЦФО;Цена с НДС
Тягач;DAF;XF;2016;4350000;Москва;https://auto.ru/artic/used/sale/daf/xf_series/16197232-b85d2178/;266000;AT;4x2;462;2;2;Совкомбанк-Лизинг Москва;4030000;-320000;Цена завышена - можно поторговаться;20;139000;;1;ok;ЦФО;
Тягач;Scania;R-Series;2014;2800000;Набережные Челны;https://auto.ru/artic/used/sale/scania/r_1/16429542-0ea1cec6/;1119600;AT;4x2;400;2;2;Камавтокомплект-Трак;3660000;860000;Горячая цена! Срочно брать!;0;;;;ok;ПФО;Цена с НДС
Тягач;МАЗ;5440;2005;550000;Челябинск;https://auto.ru/artic/used/sale/maz/5440/15650378-9a3290e4/;300000;MT;4x2;412;2;1;;520000;-30000;Цена завышена - можно поторговаться;20;;;;;УФО;
Тягач;Renault;Premium;2012;1600000;Кедровка;https://auto.ru/artic/used/sale/renault/premium_tractor/16475976-e7bf8242/;500000;MT;4x2;380;2;2;;1910000;310000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Renault;Premium;2012;1990000;Рязань;https://auto.ru/artic/used/sale/renault/premium_tractor/16501554-48b4483b/;640120;MT;6x4;380;2;1;;2220000;230000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;МАЗ;5440;2010;520000;Люберцы;https://auto.ru/artic/used/sale/maz/5440/16571344-894fb75b/;540000;MT;4x2;330;2;2;ТРАК ПЛАТФОРМА;880000;360000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Mercedes-Benz;Actros;2008;2150000;Калуга;https://auto.ru/artic/used/sale/mercedes/actros_t/16478526-c5d8bed9/;1100000;AT;4x2;440;2;2;;2130000;-20000;;10;;;;;;
Тягач;FREIGHTLINER;FLD;2003;650000;Омутнинск;https://auto.ru/artic/used/sale/freightliner/fld/16600774-18674159/;1300000;MT;4x2;375;2;1;;880000;230000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Scania;R-Series;2011;3300000;Чебоксары;https://auto.ru/artic/used/sale/scania/r_1/16551956-498c1f0a/;1180000;MT;4x2;420;2;2;;2560000;-740000;Цена завышена - можно поторговаться;40;;;;;ПФО;
Тягач;Scania;G-series;2014;3270000;Нижний Новгород;https://auto.ru/artic/used/sale/scania/g/16558060-8fdabdd5/;1262000;MT;4x2;440;2;2;M7 TRUCK Нижний Новгород;3660000;390000;Горячая цена! Срочно брать!;0;;;;;ПФО;
Тягач;МАЗ;6430;2010;1900000;Челябинск;https://auto.ru/artic/used/sale/maz/6430/16573754-43f6c49d/;600000;MT;6x4;411;2;2;;1470000;-430000;Цена завышена - можно поторговаться;40;;;;;УФО;
Тягач;MAN;18;2003;1250000;Москва;https://auto.ru/artic/used/sale/man/18_1/16585874-fb6987e2/;1204000;AT;4x2;480;2;2;;1250000;0;;10;;;;;ЦФО;
Тягач;FREIGHTLINER;Columbia;2003;1130000;Томск;https://auto.ru/artic/used/sale/freightliner/columbia/16143856-ff1aa534/;1475000;MT;6x4;430;2;2;;1020000;-110000;Цена завышена - можно поторговаться;20;;;;;;
Тягач;Mercedes-Benz;Axor;2011;1500000;Москва;https://auto.ru/artic/used/sale/mercedes/axor_t/15861540-64342bff/;699000;MT;4x2;401;2;1;Компания АВТОТРАК Москва;1840000;340000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;MAN;TGX;2018;6000000;Стерлитамак;https://auto.ru/artic/used/sale/man/tgx/16412346-31559ad8/;186000;AT;4x2;480;2;2;;5580000;-420000;Цена завышена - можно поторговаться;20;192000;;;;ПФО;
Тягач;Mercedes-Benz;Actros;2005;1600000;Бердск;https://auto.ru/artic/used/sale/mercedes/actros_t/16597468-483313b8/;1500000;;4x2;410;2;2;;1660000;60000;;10;;;;;;
Тягач;IVECO;Stralis;2002;800000;Екатеринбург;https://auto.ru/artic/used/sale/iveco/stralis_tractor/15539134-d5c0093b/;1500000;MT;4x2;430;2;2;;930000;130000;Горячая цена! Срочно брать!;0;;;;;УФО;
Тягач;DAF;XF105;2017;6000000;Москва;https://auto.ru/artic/used/sale/daf/xf105/16613286-fcf0f4a0/;244000;AT;4x2;460;2;2;;4390000;-1610000;Цена завышена - можно поторговаться;50;192000;;;;ЦФО;
Тягач;Scania;G-series;2011;1670000;Уфа;https://auto.ru/artic/used/sale/scania/g/16242838-3e028ed1/;1130000;MT;4x2;380;2;2;;2390000;720000;Горячая цена! Срочно брать!;0;;;;;ПФО;
Тягач;Renault;Premium;2001;1200000;Барнаул;https://auto.ru/artic/used/sale/renault/premium_tractor/15624176-7b029613/;1100000;MT;6x2;420;2;1;;920000;-280000;Цена завышена - можно поторговаться;40;;;;;СФО;
Тягач;DAF;XF105;2008;1900000;Сафоново;https://auto.ru/artic/used/sale/daf/xf105/16607072-05a4c443/;1600000;AT;4x2;410;2;2;;2190000;290000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Scania;R-Series;2016;4600000;Нижний Новгород;https://auto.ru/artic/used/sale/scania/r_1/16578098-c980f185/;743231;MT;4x2;441;2;2;M7 TRUCK Нижний Новгород;4200000;-400000;Цена завышена - можно поторговаться;20;147000;;;ok;ПФО;Цена с НДС
Тягач;FREIGHTLINER;Columbia;2004;1350000;Большая Ельня;https://auto.ru/artic/used/sale/freightliner/columbia/16439970-4f2b27df/;1600000;MT;6x4;435;2;2;;1100000;-250000;Цена завышена - можно поторговаться;30;;;;;;
Тягач;КамАЗ;44108;2006;900000;Красноярск;https://auto.ru/artic/used/sale/kamaz/44108/16375058-364c2cc1/;120;MT;6x6;244;2;1;;1040000;140000;Горячая цена! Срочно брать!;0;;;;;СФО;
Тягач;DAF;95XF;2000;2100000;Лабинск;https://auto.ru/artic/used/sale/daf/xf95/16611026-592afbf7/;1600000;MT;4x2;480;2;2;;1430000;-670000;Цена завышена - можно поторговаться;60;;;;;;
Тягач;Scania;P-series;2007;1200000;Димитровград;https://auto.ru/artic/used/sale/scania/p_1/15624380-62eebe8a/;980000;MT;4x2;340;2;1;;1360000;160000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Mercedes-Benz;Actros;2015;3700000;Москва;https://auto.ru/artic/used/sale/mercedes/actros_t/16404710-b0333a21/;620000;AT;4x2;440;2;2;;3520000;-180000;Цена завышена - можно поторговаться;20;118000;;1;unclear;ЦФО;
Тягач;DAF;XF105;2011;2320000;Москва;https://auto.ru/artic/used/sale/daf/xf105/16609216-a22486cd/;1225322;MT;4x2;460;2;2;Global Truck Sales Москва Север;2440000;120000;;10;;;;;ЦФО;
Тягач;Mercedes-Benz;Actros;2001;1250000;Ростов-на-Дону;https://auto.ru/artic/used/sale/mercedes/actros_t/16517756-93e81af5/;880000;AT;4x2;400;2;2;;1460000;210000;Горячая цена! Срочно брать!;0;;;;;ЮФО;
Тягач;Mercedes-Benz;Axor;2012;1599000;Москва;https://auto.ru/artic/used/sale/mercedes/axor_t/16275688-7c4480b4/;768341;MT;4x2;360;2;1;GROSS AUTO;1920000;321000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Volvo;FH;2019;7829911;Наро-Фоминск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16420222-45398566/;159095;AT;4x2;469;2;2;Нара Авто Транс;6130000;-1699911;Цена завышена - можно поторговаться;40;251000;;;;;
Тягач;Scania;G-series;2010;2100000;Челябинск;https://auto.ru/artic/used/sale/scania/g/16394734-c5ec1e91/;1190000;MT;4x2;380;;;;1740000;-360000;Цена завышена - можно поторговаться;30;;;;;УФО;
Тягач;КамАЗ;44108;2008;800000;Лесосибирск;https://auto.ru/artic/used/sale/kamaz/44108/16331614-33aded5b/;250000;MT;6x6;260;3;1;;1310000;510000;Горячая цена! Срочно брать!;0;;;;;СФО;
Тягач;IVECO;EuroTrakker;2003;650000;Челябинск;https://auto.ru/artic/used/sale/iveco/eurotrakker_1/16230444-b7d389b5/;300000;MT;6x6;330;;;;1050000;400000;Горячая цена! Срочно брать!;0;;;;;УФО;
Тягач;МАЗ;64220;2007;500000;Новосибирск;https://auto.ru/artic/used/sale/maz/64220/16226380-df1033af/;120000;MT;6x4;390;2;2;;1020000;520000;Горячая цена! Срочно брать!;0;;;;;СФО;
Тягач;FREIGHTLINER;FLC;2003;2500000;Сыктывкар;https://auto.ru/artic/used/sale/freightliner/flc/16511014-a443a711/;1500000;AT;6x4;475;2;2;;1160000;-1340000;Цена завышена - можно поторговаться;130;;;;;;
Тягач;DAF;XF105;2013;4200000;Ярославль;https://auto.ru/artic/used/sale/daf/xf105/16470958-9b61b14c/;790000;MT;4x2;460;2;2;;2910000;-1290000;Цена завышена - можно поторговаться;50;;;;;ЦФО;
Тягач;DAF;95XF;2000;1750000;Новосибирск;https://auto.ru/artic/used/sale/daf/xf95/16343762-239b7adf/;700000;MT;4x2;380;2;2;;1390000;-360000;Цена завышена - можно поторговаться;40;;;;;СФО;
Тягач;Mercedes-Benz;Axor;2013;1890000;Санкт-Петербург;https://auto.ru/artic/used/sale/mercedes/axor_t/16605051-548ea237/;723962;MT;4x2;360;2;1;Global Truck Sales Санкт-Петербург;2180000;290000;Горячая цена! Срочно брать!;0;;;;ok;СЗФО;Цена с НДС
Тягач;Volvo;FH;2000;800000;Березнецово;https://auto.ru/artic/used/sale/volvo/fh_tractor/16598044-58ce3371/;675004;MT;;379;2;1;;980000;180000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;MAN;TGS;2010;1800000;Новосибирск;https://auto.ru/artic/used/sale/man/tgs/16525624-36fc481a/;1000000;MT;4x2;390;2;2;СибТракСкан;2020000;220000;Горячая цена! Срочно брать!;0;;;;;СФО;
Тягач;Volvo;FM;2007;1050000;Домодедово;https://auto.ru/artic/used/sale/volvo/fm_tractor/16577484-8e172c90/;1500000;MT;4x2;380;2;1;;1480000;430000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Volvo;FM;2013;3350000;Курганинск;https://auto.ru/artic/used/sale/volvo/fm_tractor/16449828-8e588b3d/;774000;MT;;370;2;1;;2960000;-390000;Цена завышена - можно поторговаться;20;;;;;;
Тягач;Volvo;FH;2018;6500000;Жуковский;https://auto.ru/artic/used/sale/volvo/fh_tractor/16582346-16845ad9/;310000;;4x2;469;2;2;;5680000;-820000;Цена завышена - можно поторговаться;20;208000;;;;;
Тягач;Scania;P-series;2008;1900000;Новочеркасск;https://auto.ru/artic/used/sale/scania/p_1/16293232-4f4fb8ae/;700000;;;379;;;;1710000;-190000;Цена завышена - можно поторговаться;20;;;;;ЮФО;
Тягач;IVECO;Stralis;2007;1500000;Бердск;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16597478-b3526051/;200000;MT;4x2;350;2;1;;940000;-560000;Цена завышена - можно поторговаться;70;;;;;;
Тягач;MAN;TGS;2012;3050000;Москва;https://auto.ru/artic/used/sale/man/tgs/16477852-2b1f0893/;640000;MT;6x4;440;2;1;ГРУЗОВИК-24;2890000;-160000;Цена завышена - можно поторговаться;20;;;;;ЦФО;
Тягач;MAN;TGA;2008;1290000;Москва;https://auto.ru/artic/used/sale/man/tga_1/16372760-afc9cbfe/;1211316;MT;4x2;480;2;1;Трак-Сток;1550000;260000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;МАЗ;5440;2005;900000;Советский;https://auto.ru/artic/used/sale/maz/5440/16323000-761038fe/;400000;MT;4x2;410;2;2;;580000;-320000;Цена завышена - можно поторговаться;70;;;;;;
Тягач;КамАЗ;5490;2015;1390000;Казань;https://auto.ru/artic/used/sale/kamaz/5490/16599784-dd64ef78/;700000;MT;4x2;428;2;2;;2040000;650000;Горячая цена! Срочно брать!;0;;Отличное техническое состояние Полностью обслужен  вложений не требует Есть актуальная диагностика история всех заказ нарядов Пробег 700 т км Двигатель ОМ 457  объем 12л  Мощность 428 л с  Экологический класс Евро 5 Механическая КПП 2 топливных бака  Кондиционер Вебасто 2 спальных места Продажа от физ лица  без НДС  возможна безналичная оплата;0,64219;unclear;ПФО;
Тягач;Volvo;VNL;2003;1300000;Рязань;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16242782-b13f2e49/;1800000;MT;6x4;450;2;2;;1750000;450000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Renault;Premium;2013;2600000;Уфа;https://auto.ru/artic/used/sale/renault/premium_tractor/16548842-385d0de1/;636400;MT;6x4;460;2;2;;2950000;350000;Горячая цена! Срочно брать!;0;;;;;ПФО;
Тягач;КамАЗ;65116;2010;1200000;Канск;https://auto.ru/artic/used/sale/kamaz/65116/16545848-0b681d61/;190000;MT;6x4;280;2;1;;1140000;-60000;Цена завышена - можно поторговаться;20;;;;;;
Тягач;DAF;XF105;2008;2000000;Нижегородская область;https://auto.ru/artic/used/sale/daf/xf105/16608584-1801ed67/;1500000;AT;;462;2;2;;2260000;260000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Renault;Premium;2000;1150000;Орёл;https://auto.ru/artic/used/sale/renault/premium_tractor/15288155-b6bd1a43/;100000;MT;4x2;400;2;1;;700000;-450000;Цена завышена - можно поторговаться;70;;;;;ЦФО;
