Тип ТС;Марка;Модель;Год выпуска;Цена поставщика;Регион склада;URL авто;Пробег;Тип КПП;Колесная формула;Мощность двигателя;Сидений;Спальных мест;Поставщик;Наша расчетная цена;Выгода;Рекомендация;Мин. аванс;Лизинговый платеж 0% / 48 мес.;Федеральный округ;Цена с НДС;Comment;Качество верификации;Верификация
Тягач;МАЗ;5440;2005;300000;Великие Луки;https://auto.ru/artic/used/sale/maz/5440/16382556-e22172f4/;400000;MT;4x2;400;;;;570000;270000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;MAN;26;2004;1300000;Смоленск;https://auto.ru/artic/used/sale/man/26_1/16475884-ca3299a9/;1050000;MT;6x2;385;2;1;;1330000;30000;;10;;ЦФО;;;;
Тягач;MAN;TGA;2003;1500000;Валдай;https://auto.ru/artic/used/sale/man/tga_1/16666510-1bd53553/;1330000;MT;4x2;409;2;2;;1100000;-400000;Цена завышена - можно поторговаться;50;;;;;;
Тягач;Volvo;VNL;2003;2550000;Бузулук;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16151666-f0e7cc5d/;110000;MT;;400;2;2;;1560000;-990000;Цена завышена - можно поторговаться;70;;;;;;
Тягач;Scania;P-series;2017;6500000;Москва;https://auto.ru/artic/used/sale/scania/p_1/16631670-6e778b40/;380000;MT;6x4;440;2;2;;6170000;-330000;Цена завышена - можно поторговаться;20;208000;ЦФО;;;;
Тягач;Scania;P-series;2007;890000;Новосибирск;https://auto.ru/artic/used/sale/scania/p_1/16294958-784db1a6/;200000;MT;4x2;360;2;1;Авторынок МАКСКАР;1420000;530000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;МАЗ;64220;2002;800000;Суджа;https://auto.ru/artic/used/sale/maz/64220/16456970-61183e8e/;470000;MT;6x4;390;2;2;;580000;-220000;Цена завышена - можно поторговаться;50;;;;;;
Тягач;Volvo;FH;2012;3250000;Муром;https://auto.ru/artic/used/sale/volvo/fh_tractor/16384370-67c334ce/;1040000;AT;4x2;440;2;2;;2660000;-590000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Тягач;Scania;R-Series;2017;5900000;;https://auto.ru/artic/used/sale/scania/r_1/16646028-5f9060d3/;493134;AT;4x2;440;2;2;ЕвроОйлТрак;5310000;-590000;Цена завышена - можно поторговаться;20;189000;;Цена с НДС;;;ok
Тягач;MAN;TGA;2012;3200000;Ставрополь;https://auto.ru/artic/used/sale/man/tga_1/16416277-b96b9470/;500000;MT;4x2;400;2;1;;2150000;-1050000;Цена завышена - можно поторговаться;60;;СКФО;;;;
Тягач;MAN;TGA;2007;1800088;Сургут;https://auto.ru/artic/used/sale/man/tga_1/16398700-30ed1e3f/;653000;MT;4x2;390;2;2;;1490000;-310088;Цена завышена - можно поторговаться;30;;;;;;
Тягач;DAF;XF105;2012;5700000;Киров;https://auto.ru/artic/used/sale/daf/xf105/16506266-e04a951a/;1050000;MT;4x2;469;2;2;;2660000;-3040000;Цена завышена - можно поторговаться;120;;ЦФО;;;;
Тягач;MAN;TGS;2014;2700000;Новоуральск;https://auto.ru/artic/used/sale/man/tgs/16686108-6d01b6a3/;804000;MT;4x2;400;2;1;;2850000;150000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;DAF;95XF;2000;1350000;Волгоград;https://auto.ru/artic/used/sale/daf/xf95/16052680-e7574491/;1350000;MT;4x2;428;2;2;;1420000;70000;;10;;ЮФО;;;;
Тягач;Volvo;VNL;2005;2550000;Красноярск;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16675284-7cf1b615/;1500000;AT;6x4;400;2;2;;1970000;-580000;Цена завышена - можно поторговаться;40;;СФО;;;;
Тягач;Volvo;FH;2017;6290000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16710392-43bd2ad0/;471284;AT;4x2;500;;;ClassTrucks;5100000;-1190000;Цена завышена - можно поторговаться;30;201000;ЦФО;;;;
Тягач;Mercedes-Benz;Axor;2008;1183000;Люберцы;https://auto.ru/artic/used/sale/mercedes/axor_t/16509748-77d4f55b/;1627914;AT;4x2;428;2;1;PRO АВТО;1720000;537000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;МАЗ;5432;2001;450000;Екатеринбург;https://auto.ru/artic/used/sale/maz/5432/16691232-06137e8f/;500000;;;400;;;;310000;-140000;Цена завышена - можно поторговаться;60;;УФО;;;;
Тягач;МАЗ;5432;2007;430000;Балабаново;https://auto.ru/artic/used/sale/maz/5432/16300346-91a94183/;160000;MT;;240;2;1;;350000;-80000;Цена завышена - можно поторговаться;30;;;;;;
Тягач;Volvo;VNL;2003;1650000;Тюмень;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16691908-b16e7a6c/;1900000;MT;6x4;465;2;2;;1860000;210000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;IVECO;Stralis;2012;1700000;Челябинск;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16708000-88717d39/;973000;MT;4x2;451;2;2;;2000000;300000;Горячая цена! Срочно брать!;0;;УФО;;;;
Тягач;FREIGHTLINER;Century Class;2003;1490000;Выселки;https://auto.ru/artic/used/sale/freightliner/century_class/15937962-896d783b/;1300000;MT;6x4;500;2;2;;1030000;-460000;Цена завышена - можно поторговаться;50;;;;;;
Тягач;MAN;TGS;2011;2260000;Москва;https://auto.ru/artic/used/sale/man/tgs/16718270-b5b1cdbb/;637581;MT;4x2;400;2;1;ГРУЗ СОЮЗ;1880000;-380000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Тягач;Volvo;FH;2011;2550000;Барнаул;https://auto.ru/artic/used/sale/volvo/fh_tractor/16712513-a69c42ac/;1360064;MT;4x2;400;2;2;;2350000;-200000;Цена завышена - можно поторговаться;20;;СФО;;;;
Тягач;Volvo;FH;2000;150000;Самара;https://auto.ru/artic/used/sale/volvo/fh_tractor/16701834-851ce54e/;200;;4x2;420;;;;870000;720000;Горячая цена! Срочно брать!;0;;ПФО;;;;
Тягач;МАЗ;5440;2013;950000;Волгоград;https://auto.ru/artic/used/sale/maz/5440/16693426-ba8fe338/;650000;MT;4x2;411;2;2;;1520000;570000;Горячая цена! Срочно брать!;0;;ЮФО;;;;
Тягач;Scania;G-series;2018;8500000;Оренбург;https://auto.ru/artic/used/sale/scania/g/16542804-85dc2250/;344000;AT;4x2;340;2;2;Оренбург-СканСервис;7250000;-1250000;Цена завышена - можно поторговаться;30;272000;УФО;Цена с НДС;;;ok
Тягач;Renault;Premium;2006;1300000;Орёл;https://auto.ru/artic/used/sale/renault/premium_tractor/16320196-bff61d2d/;1350000;MT;4x2;420;2;2;;1180000;-120000;Цена завышена - можно поторговаться;20;;ЦФО;;;;
Тягач;МАЗ;5440;2006;600000;Борисоглебск;https://auto.ru/artic/used/sale/maz/5440/16206072-d515cb72/;472000;MT;4x2;390;2;2;;620000;20000;;10;;;;;;
Тягач;Scania;P-series;2006;880000;;https://auto.ru/artic/used/sale/scania/p_1/16366586-f91efa20/;931000;MT;4x2;380;2;1;M7 TRUCK Нижний Новгород;1290000;410000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;IVECO;EuroStar;2001;1200000;Удомля;https://auto.ru/artic/used/sale/iveco/eurostar_tractor/6353387-4205/;1500000;MT;4x2;430;2;1;;680000;-520000;Цена завышена - можно поторговаться;90;;;;;;
Тягач;Renault;T-Series;2018;6500000;Люберцы;https://auto.ru/artic/used/sale/renault/t_series/16708280-86ce92d7/;543432;AT;4x2;449;2;2;PRO АВТО;5330000;-1170000;Цена завышена - можно поторговаться;30;208000;ЦФО;Цена с НДС;;;ok
Тягач;Volvo;VNL;2004;2100000;Санкт-Петербург;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16698730-d4238b5f/;900000;AT;6x4;400;2;2;;1880000;-220000;Цена завышена - можно поторговаться;20;;СЗФО;;;;
Тягач;MAN;TGA;2007;1750000;Тверь;https://auto.ru/artic/used/sale/man/tga_1/16588530-686ad5f6/;785000;MT;4x2;430;2;2;;1580000;-170000;Цена завышена - можно поторговаться;20;;ЦФО;;;;
Тягач;MAN;TGX;2016;4650000;Москва;https://auto.ru/artic/used/sale/man/tgx/16562020-cbafea7c/;475000;MT;4x2;440;2;2;МАН Трак энд Бас РУС;3810000;-840000;Цена завышена - можно поторговаться;30;149000;ЦФО;Цена с НДС;;;ok
Тягач;DAF;95XF;2005;1530000;Пермь;https://auto.ru/artic/used/sale/daf/xf95/16590732-dd084d28/;1900000;AT;4x2;480;2;2;;2010000;480000;Горячая цена! Срочно брать!;0;;УФО;;;;
Тягач;Volvo;FH;2011;3600000;Новосибирск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16714371-060f0d07/;879000;AT;4x2;460;2;1;;2580000;-1020000;Цена завышена - можно поторговаться;50;;СФО;;;;
Тягач;Scania;P-series;2017;6600000;Екатеринбург;https://auto.ru/artic/used/sale/scania/p_1/16705598-6a612b6c/;653000;MT;6x4;400;2;1;;6510000;-90000;;10;211000;УФО;;;;
Тягач;Renault;Magnum;2000;888888;Тюмень;https://auto.ru/artic/used/sale/renault/magnum_ae/16714029-7e16f47a/;1200000;MT;4x2;430;2;2;;760000;-128888;Цена завышена - можно поторговаться;30;;СФО;;;;
Тягач;КамАЗ;5490;2018;3250000;Хутор Маяковского;https://auto.ru/artic/used/sale/kamaz/5490/16594402-9e5ef281/;187000;AT;4x2;401;2;1;ГРИФОН;3360000;110000;;10;104000;;;;;
Тягач;МАЗ;64220;2002;500000;Краснодар;https://auto.ru/artic/used/sale/maz/64220/16378162-833b656b/;260000;MT;6x2;400;2;1;;520000;20000;;10;;ЮФО;;;;
Тягач;DAF;95XF;2002;1100000;Брянск;https://auto.ru/artic/used/sale/daf/xf95/16372818-c72606a0/;1000000;MT;4x2;428;2;2;;1610000;510000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;Scania;G-series;2010;2050000;Набережные Челны;https://auto.ru/artic/used/sale/scania/g/16123662-b37e99a7/;1000000;MT;4x2;380;2;2;;2270000;220000;Горячая цена! Срочно брать!;0;;ПФО;;;;
Тягач;MAN;TGA;2009;1870000;Барнаул;https://auto.ru/artic/used/sale/man/tga_1/16612036-60ae4d30/;800000;MT;4x2;390;2;1;SAEM-truck;1630000;-240000;Цена завышена - можно поторговаться;20;;СФО;Цена с НДС;;;ok
Тягач;DAF;XF105;2007;2100000;Астрахань;https://auto.ru/artic/used/sale/daf/xf105/16621510-cbb8b006/;1300000;AT;4x2;462;2;2;;2120000;20000;;10;;ЮФО;;;;
Тягач;MAN;TGA;2011;1070000;Люберцы;https://auto.ru/artic/used/sale/man/tga_1/16485324-7c72f3d7/;890000;MT;4x2;430;2;2;ТРАК ПЛАТФОРМА;2330000;1260000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;МАЗ;5440;2014;690000;Люберцы;https://auto.ru/artic/used/sale/maz/5440/16710576-7bcf3ca2/;324241;MT;4x2;310;2;2;ТРАК ПЛАТФОРМА;1460000;770000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;DAF;XF105;2017;5200000;Москва;https://auto.ru/artic/used/sale/daf/xf105/16657858-fada0c95/;661429;MT;4x2;462;2;2;;4330000;-870000;Цена завышена - можно поторговаться;30;166000;ЦФО;;;;
Тягач;МАЗ;5432;2001;450000;Кичменгский Городок;https://auto.ru/artic/used/sale/maz/5432/16617302-278c5eaf/;500000;MT;4x2;240;2;1;;220000;-230000;Цена завышена - можно поторговаться;110;;;;;;
Тягач;Renault;Magnum;2001;1570000;Полтавская;https://auto.ru/artic/used/sale/renault/magnum_ae/16623854-514ee61e/;1487858;MT;4x2;400;;;;690000;-880000;Цена завышена - можно поторговаться;140;;;;;;
Тягач;Renault;Magnum;2005;850000;Черняховск;https://auto.ru/artic/used/sale/renault/magnum_ae/15898462-49d431fa/;1148900;MT;;480;2;2;;1350000;500000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;MAN;TGX;2011;2890000;Москва;https://auto.ru/artic/used/sale/man/tgx/16714915-11e80388/;502997;MT;4x2;400;2;2;ГРУЗ СОЮЗ;2220000;-670000;Цена завышена - можно поторговаться;40;;ЦФО;;;;
Тягач;Volvo;FH;2001;1150000;Нижний Новгород;https://auto.ru/artic/used/sale/volvo/fh_tractor/16469148-626680e0/;1240000;MT;4x2;420;2;2;;1400000;250000;Горячая цена! Срочно брать!;0;;ПФО;;;;
Тягач;КамАЗ;5490;2017;2500000;Калуга;https://auto.ru/artic/used/sale/kamaz/5490/16549468-2e48c06b/;327500;MT;4x2;401;2;1;;2400000;-100000;;10;80000;;;;;
Тягач;Mercedes-Benz;Actros;2005;1490000;Ростов-на-Дону;https://auto.ru/artic/used/sale/mercedes/actros_t/16513588-a77690c5/;602000;AT;4x2;408;2;2;;1830000;340000;Горячая цена! Срочно брать!;0;;ЮФО;;;;
Тягач;МАЗ;5440;2007;850000;Дегтярск;https://auto.ru/artic/used/sale/maz/5440/16397372-8cd2ce13/;400000;MT;;287;2;2;;510000;-340000;Цена завышена - можно поторговаться;80;;;;;;
Тягач;Scania;P-series;2007;1100000;Екатеринбург;https://auto.ru/artic/used/sale/scania/p_1/16676722-d1a5b619/;1100000;MT;4x2;340;2;1;;1360000;260000;Горячая цена! Срочно брать!;0;;УФО;;;;
Тягач;INTERNATIONAL;9000 Series;2003;990000;Санкт-Петербург;https://auto.ru/artic/used/sale/international/9000/16193436-9b84b00e/;1020000;AT;6x4;420;2;1;;1660000;670000;Горячая цена! Срочно брать!;0;;СЗФО;;;;
Тягач;Renault;Premium;2003;1500000;Ростов-на-Дону;https://auto.ru/artic/used/sale/renault/premium_tractor/16289668-e97caa55/;1200000;MT;6x2;420;2;2;;1270000;-230000;Цена завышена - можно поторговаться;30;;ЮФО;;;;
Тягач;Scania;R-Series;2008;3200000;Ростов-на-Дону;https://auto.ru/artic/used/sale/scania/r_1/16419066-f90fab93/;1780000;;4x2;380;2;2;;1940000;-1260000;Цена завышена - можно поторговаться;70;;ЮФО;;;;
Тягач;МАЗ;5440;2007;600000;Воронежская область;https://auto.ru/artic/used/sale/maz/5440/16717600-844383f0/;450000;MT;4x2;410;2;2;;710000;110000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;МАЗ;5440;2012;1400000;Тула;https://auto.ru/artic/used/sale/maz/5440/10278858-b76c8bb7/;680;MT;4x2;400;2;2;;1280000;-120000;Цена завышена - можно поторговаться;20;;ЦФО;;;;
Тягач;FREIGHTLINER;Century Class;2002;750000;Новосибирск;https://auto.ru/artic/used/sale/freightliner/century_class/16294942-2d66dbb2/;1000000;AT;6x4;360;2;2;Авторынок МАКСКАР;1000000;250000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;МАЗ;5440;2011;830000;Волжск;https://auto.ru/artic/used/sale/maz/5440/16032708-5ba951e5/;650000;MT;4x2;330;2;2;;970000;140000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;DAF;XF105;2011;2300000;Ростов-на-Дону;https://auto.ru/artic/used/sale/daf/xf105/16699948-4d898284/;1530000;MT;4x2;462;2;2;;2450000;150000;Горячая цена! Срочно брать!;0;;ЮФО;;;;
Тягач;MAN;18;2007;1500000;Киров;https://auto.ru/artic/used/sale/man/18_1/16587764-b9c73f43/;1000000;MT;4x2;390;2;2;;1490000;-10000;;10;;ЦФО;;;;
Тягач;IVECO;Stralis;2013;2000000;Челябинск;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16708028-b3c54388/;1400000;MT;4x2;460;2;2;;2250000;250000;Горячая цена! Срочно брать!;0;;УФО;;;;
Тягач;КамАЗ;65116;2011;780000;Ужур;https://auto.ru/artic/used/sale/kamaz/65116/16702118-71d3940a/;700000;MT;6x2;281;2;1;;1070000;290000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Mercedes-Benz;Actros;2000;1250000;Ольховатка;https://auto.ru/artic/used/sale/mercedes/actros_t/16580384-a3923fa4/;902000;MT;4x2;430;2;2;;1220000;-30000;;10;;;;;;
Тягач;МАЗ;5440;2012;850000;Чаплыгин;https://auto.ru/artic/used/sale/maz/5440/16684048-e7de7965/;320000;MT;4x2;412;2;2;;1320000;470000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;DAF;XF105;2008;3500000;Новый Оскол;https://auto.ru/artic/used/sale/daf/xf105/16237220-db0195aa/;910000;AT;4x2;460;2;2;;2250000;-1250000;Цена завышена - можно поторговаться;70;;;;;;
Тягач;IVECO;Stralis;2003;1400000;Рязань;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16657458-68191645/;1250000;MT;4x2;430;2;2;;1020000;-380000;Цена завышена - можно поторговаться;50;;ЦФО;;;;
Тягач;FREIGHTLINER;Columbia;2003;1450000;Сызрань;https://auto.ru/artic/used/sale/freightliner/columbia/16586142-403b6499/;1360000;AT;6x4;435;2;2;;1180000;-270000;Цена завышена - можно поторговаться;30;;;;;;
Тягач;IVECO;Stralis;2008;1200000;Кондрово;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16537720-a93ab36e/;935000;MT;4x2;352;2;1;;1030000;-170000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Тягач;КамАЗ;54115;2001;370000;Краснодар;https://auto.ru/artic/used/sale/kamaz/54115/16513114-be7a1a84/;20000;MT;6x4;240;2;1;;500000;130000;Горячая цена! Срочно брать!;0;;ЮФО;;;;
Тягач;Volvo;VNL;2004;1300000;Лакинск;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16594358-c4e70952/;1000000;;6x4;450;;;;1330000;30000;;10;;;;;;
Тягач;МАЗ;5432;2004;320000;Михайловка;https://auto.ru/artic/used/sale/maz/5432/16238102-e7a03567/;300000;MT;;250;2;1;;240000;-80000;Цена завышена - можно поторговаться;40;;;;;;
Тягач;IVECO;Stralis;2010;1270000;Краснодар;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16707844-f2450ddd/;1000000;MT;4x2;500;2;2;;1840000;570000;Горячая цена! Срочно брать!;0;;ЮФО;;;;
Тягач;DAF;XF105;2012;2599000;Ярославль;https://auto.ru/artic/used/sale/daf/xf105/16637582-c022825d/;737959;MT;4x2;410;2;2;КОМПАНИЯ АВТОМОБИЛИЯ;2510000;-89000;;10;;ЦФО;;;;
Тягач;Mercedes-Benz;Actros;2001;1290000;Санкт-Петербург;https://auto.ru/artic/used/sale/mercedes/actros_t/16705272-3fda6402/;793000;AT;4x2;394;2;2;;1290000;0;;10;;СЗФО;;;;
Тягач;DAF;XF105;2007;3800000;Красноярск;https://auto.ru/artic/used/sale/daf/xf105/15474027-249504e1/;1000000;AT;4x2;460;2;2;;2130000;-1670000;Цена завышена - можно поторговаться;90;;СФО;;;;
Тягач;DAF;CF-series;2008;1300000;Пенза;https://auto.ru/artic/used/sale/daf/cf_series_1/16385180-497c5d34/;1240;MT;4x2;360;2;2;;2050000;750000;Горячая цена! Срочно брать!;0;;ПФО;;;;
Тягач;MAN;TGA;2003;2000000;Ставрополь;https://auto.ru/artic/used/sale/man/tga_1/16530486-9a7d263c/;1270852;MT;6x2;411;2;2;;1400000;-600000;Цена завышена - можно поторговаться;50;;СКФО;;;;
Тягач;Scania;R-Series;2006;2100000;Псков;https://auto.ru/artic/used/sale/scania/r_1/16609787-a01385cf/;1280000;MT;4x2;420;2;2;;1710000;-390000;Цена завышена - можно поторговаться;30;;;;;;
Тягач;DAF;XF105;2010;2500000;Камышин;https://auto.ru/artic/used/sale/daf/xf105/16069356-b7080ebf/;1200000;MT;4x2;410;2;2;;2280000;-220000;Цена завышена - можно поторговаться;20;;ЮФО;;;;
Тягач;Volvo;FH;2014;4700000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16618554-d7456276/;760000;AT;4x2;460;;;;3330000;-1370000;Цена завышена - можно поторговаться;50;;ЦФО;;;;
Тягач;Volvo;FM;2007;1700000;Арамиль;https://auto.ru/artic/used/sale/volvo/fm_tractor/16576410-a2a3b26b/;1650000;MT;4x2;380;2;2;;1830000;130000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Renault;Premium;2008;1390000;Йошкар-Ола;https://auto.ru/artic/used/sale/renault/premium_tractor/16650418-ff13cc8e/;912000;MT;4x2;437;2;2;;1460000;70000;;10;;ПФО;;;;
Тягач;IVECO;Stralis;2018;5475000;Красногорск;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16683172-c6b0149b/;189042;MT;4x2;420;2;2;Альфа Трак;4170000;-1305000;Цена завышена - можно поторговаться;40;175000;ЦФО;;;;
Тягач;Volvo;FH;2018;7400000;Ставрополь;https://auto.ru/artic/used/sale/volvo/fh_tractor/16664588-9e3b39be/;360000;AT;6x4;420;2;2;;7260000;-140000;;10;237000;СКФО;;;;
Тягач;МАЗ;5440;2006;550000;Покров;https://auto.ru/artic/used/sale/maz/5440/16457478-9b7e1aa4/;479000;;;400;;;;470000;-80000;Цена завышена - можно поторговаться;30;;;;;;
Тягач;DAF;XF105;2008;4500000;Челябинск;https://auto.ru/artic/used/sale/daf/xf105/16603900-864de6bd/;922000;AT;4x2;460;2;2;;2250000;-2250000;Цена завышена - можно поторговаться;110;;УФО;;;;
Тягач;Scania;P-series;2007;750000;Вышний Волочёк;https://auto.ru/artic/used/sale/scania/p_1/10564068-1ca8b394/;750000;MT;4x2;340;2;1;;1360000;610000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;КамАЗ;65116;2008;830000;Разумное;https://auto.ru/artic/used/sale/kamaz/65116/16690492-097c8584/;260000;;;280;;;;870000;40000;;10;;;;;;
Тягач;Scania;G-series;2010;2050000;Санкт-Петербург;https://auto.ru/artic/used/sale/scania/g/16698027-bea3037a/;913125;AT;4x2;420;2;1;;2340000;290000;Горячая цена! Срочно брать!;0;;СЗФО;;;;
Тягач;IVECO;EuroTech;2001;1200000;Рязань;https://auto.ru/artic/used/sale/iveco/eurotech/16650022-d60e4ce5/;400000;MT;4x2;429;2;2;;860000;-340000;Цена завышена - можно поторговаться;50;;ЦФО;;;;
Тягач;Scania;4-Series;2007;1600000;Ковров;https://auto.ru/artic/used/sale/scania/l/16476910-d29256b1/;895423;MT;4x2;340;;;;1220000;-380000;Цена завышена - можно поторговаться;40;;;;;;
Тягач;МАЗ;5440;2011;700000;Пермь;https://auto.ru/artic/used/sale/maz/5440/16520986-9195e3d5/;805000;MT;4x2;410;2;2;;1130000;430000;Горячая цена! Срочно брать!;0;;УФО;;;;
Тягач;Mercedes-Benz;Actros;2001;760000;Мстихино;https://auto.ru/artic/used/sale/mercedes/actros_t/16652632-73f12975/;450000;AT;4x2;354;2;1;;960000;200000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;МАЗ;5432;2001;400000;Воронеж;https://auto.ru/artic/used/sale/maz/5432/15978610-67ca28f3/;500000;MT;4x2;330;2;2;;330000;-70000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Тягач;Renault;Premium;2004;825000;Ярославль;https://auto.ru/artic/used/sale/renault/premium_tractor/16666514-6dc26ffd/;1433311;MT;4x2;412;2;1;КОМПАНИЯ АВТОМОБИЛИЯ;910000;85000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;FREIGHTLINER;FLD;2000;1250000;Красноярск;https://auto.ru/artic/used/sale/freightliner/fld/16684886-22f95494/;1800000;AT;6x4;410;2;1;;970000;-280000;Цена завышена - можно поторговаться;40;;СФО;;;;
Тягач;MAN;F 2000;2002;630000;Кубина;https://auto.ru/artic/used/sale/man/f_2000_t/16627234-734225c2/;30256;MT;;420;2;1;;1040000;410000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;МАЗ;5440;2011;550000;Бугульма;https://auto.ru/artic/used/sale/maz/5440/16581944-50a7f2bd/;370000;MT;4x2;330;2;2;;970000;420000;Горячая цена! Срочно брать!;0;;ПФО;;;;
Тягач;Scania;4-Series;2000;800000;Вязники;https://auto.ru/artic/used/sale/scania/l/16048454-bcdf7402/;132000;AT;4x2;381;2;1;;860000;60000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;МАЗ;6422;2011;700000;Екатеринбург;https://auto.ru/artic/used/sale/maz/6422/10549820-ece8b1c4/;80000;MT;6x4;397;2;2;;1540000;840000;Горячая цена! Срочно брать!;0;;УФО;;;;
Тягач;DAF;XF105;2018;7300000;Белгород;https://auto.ru/artic/used/sale/daf/xf105/16711202-5c4ad7c9/;201000;MT;4x2;460;2;2;;4880000;-2420000;Цена завышена - можно поторговаться;60;234000;ЦФО;;;;
Тягач;DAF;XF105;2014;4400000;Красноярск;https://auto.ru/artic/used/sale/daf/xf105/16653432-5e8801eb/;350000;MT;4x2;462;2;2;;3200000;-1200000;Цена завышена - можно поторговаться;50;;СФО;;;;
Тягач;Scania;P-series;2006;1250000;Краснодар;https://auto.ru/artic/used/sale/scania/p_1/16697380-bcf4f73e/;1510000;MT;4x2;340;2;1;;1220000;-30000;;10;;ЮФО;;;;
Тягач;КамАЗ;5410;2001;650000;Белоусово;https://auto.ru/artic/used/sale/kamaz/5410/16457144-1dac1191/;275000;MT;4x2;260;2;1;;430000;-220000;Цена завышена - можно поторговаться;60;;;;;;
Тягач;Volvo;FH;2018;7130000;Тосно;https://auto.ru/artic/used/sale/volvo/fh_tractor/16716363-f5fff026/;294665;AT;4x2;500;;;ClassTrucks;5880000;-1250000;Цена завышена - можно поторговаться;30;228000;СЗФО;;;;
Тягач;Volvo;FH;2017;6110000;Тосно;https://auto.ru/artic/used/sale/volvo/fh_tractor/16716361-c2ae3d8d/;431647;AT;4x2;500;;;ClassTrucks;5100000;-1010000;Цена завышена - можно поторговаться;30;196000;СЗФО;;;;
Тягач;Scania;4-Series;2001;1100000;Пенза;https://auto.ru/artic/used/sale/scania/l/16288282-ff823434/;20000;MT;;340;2;2;;1160000;60000;Горячая цена! Срочно брать!;0;;ПФО;;;;
Тягач;DAF;XF;2008;2200000;Донецк;https://auto.ru/artic/used/sale/daf/xf_series/16426952-300fe553/;980000;MT;6x4;410;3;1;;2250000;50000;;10;;;;;;
Тягач;FREIGHTLINER;Columbia;2004;999000;Ейск;https://auto.ru/artic/used/sale/freightliner/columbia/16702850-8d690b9c/;1400000;MT;6x4;400;2;2;;1150000;151000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Scania;R-Series;2017;5830000;Санкт-Петербург;https://auto.ru/artic/used/sale/scania/r_1/16715143-5993ca40/;314415;AT;4x2;400;2;2;;5500000;-330000;Цена завышена - можно поторговаться;20;187000;СЗФО;;;;
Тягач;Volvo;FH;2017;6190000;Тосно;https://auto.ru/artic/used/sale/volvo/fh_tractor/16716331-ca11898e/;399340;AT;4x2;500;;;ClassTrucks;5100000;-1090000;Цена завышена - можно поторговаться;30;198000;СЗФО;;;;
Тягач;Mercedes-Benz;Actros;2012;2500000;Нижний Новгород;https://auto.ru/artic/used/sale/mercedes/actros_t/16458038-c661ad76/;560000;AT;6x4;410;2;1;;2770000;270000;Горячая цена! Срочно брать!;0;;ПФО;;;;
Тягач;Scania;G-series;2010;2100000;Санкт-Петербург;https://auto.ru/artic/used/sale/scania/g/16605778-e10f550b/;744000;MT;4x2;380;2;2;Вираж;2270000;170000;Горячая цена! Срочно брать!;0;;СЗФО;;;;
Тягач;Scania;P-series;2007;1300000;Москва;https://auto.ru/artic/used/sale/scania/p_1/16707136-9b493ebb/;744000;MT;4x2;340;2;1;;1360000;60000;;10;;ЦФО;;;;
Тягач;Scania;G-series;2012;3645000;Новониколаевский;https://auto.ru/artic/used/sale/scania/g/16716794-4b276ad8/;1390112;MT;4x2;441;;;M7 TRUCK Казань;2580000;-1065000;Цена завышена - можно поторговаться;50;;ПФО;;;;
