Тип ТС;Марка;Модель;Год выпуска;Цена поставщика;Регион склада;URL авто;Пробег;Тип КПП;Колесная формула;Мощность двигателя;Сидений;Спальных мест;Поставщик;Наша расчетная цена;Выгода;Рекомендация;Мин. аванс;Лизинговый платеж 0% / 48 мес.;Федеральный округ;Цена с НДС;Comment;Качество верификации;Верификация
Тягач;КамАЗ;44108;2011;1300000;Хабаровск;https://spec.drom.ru/khabarovsk/truck/truck-tractor/prodam-kamaz-44108-s-pricepom-87012587.html;;;6x6;;;;;1740000;440000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;КамАЗ;65116;2010;1200000;Славгород;https://spec.drom.ru/slavgorod/truck/truck-tractor/kamaz-65116-78300151.html;;;6x4;;;;;1230000;30000;;10;;;;;;
Тягач;MAN;TGS 18.360;2011;1550000;Люберцы;https://spec.drom.ru/lyubertsy/truck/truck-tractor/sedelnyj-tjagach-man-tgs-18.360-86897764.html;;;4x2;;;;;2350000;800000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;IVECO;УралАЗ;2003;850000;Хабаровск;https://spec.drom.ru/khabarovsk/truck/truck-tractor/tjagach-iveko-ural-86097560.html;;;6x6;;;;Евгений;1360000;510000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Volvo;VNL 670;2003;1600000;Омск;https://spec.drom.ru/omsk/truck/truck-tractor/volvo-vnl670-87565651.html;;;6x2;;;;;1510000;-90000;Цена завышена - можно поторговаться;20;;СФО;;;;
Тягач;МАЗ;;2017;2425000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/tjagach-maz-87778035.html;;;6x6;;;;;3140000;715000;Горячая цена! Срочно брать!;0;78000;СФО;;;0,45466;no_vat
Тягач;КамАЗ;;2005;720000;Прокопьевск;https://spec.drom.ru/prokopevsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-kamaz-86935539.html;;;;;;;;780000;60000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;Volvo;;2005;1880000;Биробиджан;https://spec.drom.ru/birobidzhan/truck/truck-tractor/sedelnyj-tjagach-volvo-fsh12-6-2-70160379.html;;;6x2;;;;;1700000;-180000;Цена завышена - можно поторговаться;20;;;;;;
Тягач;КамАЗ;43118 Сайгак;2017;2750000;Миасс;https://spec.drom.ru/miass/truck/truck-tractor/sedelnyj-tjagach-kamaz-43118-6h6-spalnik-vezdehod-83531733.html;;;6x6;;;;;3990000;1240000;Горячая цена! Срочно брать!;0;88000;УФО;;;1;no_vat
Тягач;MAN;F3000;2011;1500000;Санкт-Петербург;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/shacman-f3000-tjagach-6x4-2011-87674141.html;;;6x4;;;;НОВАТРАК;2690000;1190000;Горячая цена! Срочно брать!;0;;СЗФО;;;;
Тягач;Volvo;;2007;1100000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-volvo-2007-goda-84598493.html;;;4x2;;;;"ООО ""Глобал Трак Сейлс""";1790000;690000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;MAN;TGA;2005;1090000;Люберцы;https://spec.drom.ru/lyubertsy/truck/truck-tractor/sedelnyj-tjagach-man-tga-86927950.html;;;4x2;;;;;1400000;310000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;Renault;T;2017;9330000;Владивосток;https://spec.drom.ru/vladivostok/truck/truck-tractor/gruzovoj-sedelnyj-tjagach-85572519.html;;;4x2;;;;;4590000;-4740000;Цена завышена - можно поторговаться;110;299000;ДВФО;;;;
Тягач;FREIGHTLINER;;2001;2400000;Владивосток;https://spec.drom.ru/vladivostok/truck/truck-tractor/prodam-tjagach-scepku-avtovoz-83251128.html;;;;;;;;1300000;-1100000;Цена завышена - можно поторговаться;90;;ДВФО;;;;
Тягач;КамАЗ;5490-S5;2017;3170000;Казань;https://spec.drom.ru/kazan/truck/truck-tractor/kamaz-5490-s5-sedelnyj-tjagach-b-u-2017-g-194113km-87920788.html;;;4x2;;;;;3160000;-10000;;10;101000;ПФО;;;;
Тягач;КамАЗ;65225;2017;3300000;Иркутск;https://spec.drom.ru/irkutsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-kamaz-vezdehod-6-6-65225-84041150.html;;;6x6;;;;;3990000;690000;Горячая цена! Срочно брать!;0;106000;СФО;;;0,4037;unclear
Тягач;Scania;P420;2012;2550000;Канск;https://spec.drom.ru/kansk/truck/truck-tractor/prodam-scania-79475517.html;;;6x4;;;;;3190000;640000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;MAN;;2008;4000000;Иркутск;https://spec.drom.ru/irkutsk/truck/truck-tractor/prodam-man-tga-6h4-sedelnyj-tjagach-s-tralom-80t-v-horoshem-sostojanii-87745077.html;;;6x4;;;;;2250000;-1750000;Цена завышена - можно поторговаться;90;;СФО;;;;
Тягач;MAN;TGA 26.440;2000;949995;Барнаул;https://spec.drom.ru/barnaul/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-man-tga-26460-85070661.html;;;4x2;;;;;990000;40005;;10;;СФО;;;;
Тягач;Scania;G420;2011;2160000;Люберцы;https://spec.drom.ru/lyubertsy/truck/truck-tractor/scania-g420-la4x2hna-god-vypuska-2011-cena-s-nds-81247630.html;;;4x2;;;;;2430000;270000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;DAF;;2010;2150000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-daf-2010-g-v-87469726.html;;;4x2;;;;"ООО ""Глобал Трак Сейлс""";2350000;200000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;КамАЗ;5490-S5;2018;2600000;Белово;https://spec.drom.ru/belovo/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-014-87-s5-86655613.html;;;4x2;;;;Балтийский лизинг;4210000;1610000;Горячая цена! Срочно брать!;0;83000;;;;0,45752;unclear
Тягач;Mercedes-Benz;;2012;1550000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2012-g-v-87629698.html;;;4x2;;;;"ООО ""Глобал Трак Сейлс""";2570000;1020000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;FREIGHTLINER;Century;2000;2400000;Барнаул;https://spec.drom.ru/barnaul/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-freightliner-87500368.html;;;6x4;;;;;1280000;-1120000;Цена завышена - можно поторговаться;100;;СФО;;;;
Тягач;DAF;XF105;2010;2350000;Санкт-Петербург;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/daf-xf105-460-88107126.html;;;4x2;;;;НОВАТРАК;2350000;0;;10;;СЗФО;;;;
Тягач;FREIGHTLINER;Columbia;2008;1100000;Абакан;https://spec.drom.ru/abakan/truck/truck-tractor/prodaetsja-gruzovik-freightliner-columbia-87086552.html;;;6x4;;;;;1910000;810000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;DAF;X95;2002;1450000;Омск;https://spec.drom.ru/omsk/truck/truck-tractor/daf-x95-2002-g-71183772.html;;;4x2;;;;;1440000;-10000;;10;;СФО;;;;
Тягач;КамАЗ;65206;2019;5160000;Екатеринбург;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-kamaz-65206-t5-2019-g-v-86095740.html;;;6x4;;;;Global Truck Sales;4800000;-360000;Цена завышена - можно поторговаться;20;165000;УФО;;;;
Тягач;IVECO;Eurotech;2002;770000;Новосибирск;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-sedelnyj-tjagach-iveco-eurotech-82408518.html;;;4x2;;;;;640000;-130000;Цена завышена - можно поторговаться;30;;СФО;;;;
Тягач;КамАЗ;43118 Сайгак;2019;3850000;Набережные Челны;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-43118-sedelnyj-tjagach-kamaz-44108-kamaz-53504-75706649.html;;;6x6;;;;;4980000;1130000;Горячая цена! Срочно брать!;0;123000;ПФО;;;0,3399;unclear
Тягач;FREIGHTLINER;Century;2003;700000;Санкт-Петербург;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/freightliner-century-6x4-80988930.html;;;6x4;;;;НОВАТРАК;1470000;770000;Горячая цена! Срочно брать!;0;;СЗФО;;;;
Тягач;MAN;TGA;2007;2000000;Находка;https://spec.drom.ru/nakhodka/truck/truck-tractor/prodaetsja-tjagach-man-tga-440-2007g-v-65819460.html;;;4x2;;;;;1660000;-340000;Цена завышена - можно поторговаться;30;;;;;;
Тягач;КамАЗ;65806-002-68;2019;5850000;Челябинск;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-65806-002-68-t5-tjagach-sedelnyj-76079338.html;;;6x4;;;;;4800000;-1050000;Цена завышена - можно поторговаться;30;187000;УФО;;;;
Тягач;МАЗ;6425X9-450-051;2014;3000000;Новый Уренгой;https://spec.drom.ru/novyi-urengoi/truck/truck-tractor/prodaetsja-tjagach-maz-84950245.html;;;6x6;;;;;1890000;-1110000;Цена завышена - можно поторговаться;70;;;;;;
Тягач;Scania;R440;2017;5945000;Уфа;https://spec.drom.ru/ufa/truck/truck-tractor/scania-r440-2017-87660380.html;;;4x2;;;;М7 ТРАК;5770000;-175000;;10;190000;ПФО;;;;
Тягач;МАЗ;;2011;1600000;Тайшет;https://spec.drom.ru/taishet/truck/truck-tractor/prodam-sedelnyj-tjagach-maz-87446929.html;;;4x2;;;;;620000;-980000;Цена завышена - можно поторговаться;170;;;;;;
Тягач;MAN;TGS 33.440;2012;3400000;Барнаул;https://spec.drom.ru/barnaul/truck/truck-tractor/man-tgs-33.440-77962359.html;;;6x4;;;;«АлтАвто»;3090000;-310000;Цена завышена - можно поторговаться;20;;СФО;;;;
Тягач;DAF;;2009;1650000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-daf-cf-85.460-2009-g-v-76264614.html;;;4x2;;;;"ООО ""Глобал Трак Сейлс""";2230000;580000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;МАЗ;;2013;1200000;Сургут;https://spec.drom.ru/surgut/truck/truck-tractor/prodam-maz-87123731.html;;;4x4;;;;;880000;-320000;Цена завышена - можно поторговаться;50;;;;;;
Тягач;Mercedes-Benz;Axor 1840 LS;2014;2550000;Екатеринбург;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-axor-1840-ls-2014-g-v-87066843.html;;;4x2;;;;Global Truck Sales;3440000;890000;Горячая цена! Срочно брать!;0;;УФО;;;;
Тягач;MAN;TGX 18.400;2012;2668200;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/man-tgx-18.400-bls-4x2-2012-87669203.html;;;;;;;;2930000;261800;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;КамАЗ;54115;2003;600000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodam-kamaz-54115-87507884.html;;;6x4;;;;;750000;150000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;FREIGHTLINER;Century;2003;900000;Ангарск;https://spec.drom.ru/angarsk/truck/truck-tractor/prodam-freightliner-87535055.html;;;6x4;;;;;1470000;570000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;Mercedes-Benz;Axor 1840 LS;2014;2550000;Челябинск;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-axor-1840-ls-2014-g-v-87042912.html;;;4x2;;;;;3440000;890000;Горячая цена! Срочно брать!;0;;УФО;;;;
Тягач;Renault;Premium;2004;825000;Ярославль;https://spec.drom.ru/yaroslavl/truck/truck-tractor/renault-premium-sedelnyj-tjagach-2004g-v-87562489.html;;;4x2;;;;АВТОМОБИЛИЯ;920000;95000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;МАЗ;6425X9-433-000;2018;4300000;Иркутск;https://spec.drom.ru/irkutsk/truck/truck-tractor/prodam-sedelnyj-tjagach-84186284.html;;;6x6;;;;;3840000;-460000;Цена завышена - можно поторговаться;20;138000;СФО;;;;
Тягач;MAN;TGS 33.440;2019;8300000;Новосибирск;https://spec.drom.ru/novosibirsk/truck/truck-tractor/man-tgs-33.440-6x4-87719274.html;;;6x4;;;;;6300000;-2000000;Цена завышена - можно поторговаться;40;266000;СФО;;;;
Тягач;Volvo;FH 13;2010;5800000;Иркутск;https://spec.drom.ru/irkutsk/truck/truck-tractor/sedelnyj-tjagach-volvo-79073735.html;;;4x2;;;;;2300000;-3500000;Цена завышена - можно поторговаться;160;;СФО;;;;
Тягач;MAN;TGS;2018;8500000;Хабаровск;https://spec.drom.ru/khabarovsk/truck/truck-tractor/man-tgs-87790187.html;;;6x6;;;;;6010000;-2490000;Цена завышена - можно поторговаться;50;272000;;;;;
Тягач;МАЗ;642208;2005;500000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodaetsja-maz-642208-6h4-82705381.html;;;6x4;;;;;410000;-90000;Цена завышена - можно поторговаться;30;;СФО;;;;
Тягач;Volvo;FM TRUCK 6*4;2017;8500000;Новосибирск;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-tjagach-87693943.html;;;6x4;;;;;6330000;-2170000;Цена завышена - можно поторговаться;40;272000;СФО;;;;
Тягач;МАЗ;;2018;6500000;Улан-Удэ;https://spec.drom.ru/ulan-ude/truck/truck-tractor/prodaetsja-gruzovoj-tjagach-maz-86745797.html;;;6x4;;;;;3470000;-3030000;Цена завышена - можно поторговаться;100;208000;;;;;
Тягач;Volvo;FH13;2008;3000000;Чита;https://spec.drom.ru/chita/truck/truck-tractor/prodam-volvo-fh13-scepka-ili-razdelno-65609277.html;;;4x2;;;;;1970000;-1030000;Цена завышена - можно поторговаться;60;;;;;;
Тягач;Volvo;FH 42 TB;2006;3250000;Петропавловск-Камчатский;https://spec.drom.ru/petropavlovsk-kamchatskii/truck/truck-tractor/volvo-fh42-tb-s-pricepom-87096685.html;;;4x2;;;;;1640000;-1610000;Цена завышена - можно поторговаться;110;;;;;;
Тягач;DAF;CF 85;2005;2200000;Братск;https://spec.drom.ru/bratsk/truck/truck-tractor/prodam-tjagach-daf-cf85-68253343.html;;;6x4;;;;;2030000;-170000;Цена завышена - можно поторговаться;20;;СФО;;;;
Тягач;МАЗ;6430;2006;1200000;Барнаул;https://spec.drom.ru/barnaul/truck/truck-tractor/prodaju-maz-6430-85860603.html;;;6x4;;;;;450000;-750000;Цена завышена - можно поторговаться;180;;СФО;;;;
Тягач;Volvo;VNL 670;2004;1700000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/sedelnyj-tjagach-volvo-vnl670-88051776.html;;;6x4;;;;;1640000;-60000;;10;;СФО;;;;
Тягач;Volvo;;2018;6500000;Казань;https://spec.drom.ru/kazan/truck/truck-tractor/volvo-fh-460-2018-god-74315368.html;;;4x2;;;;;6710000;210000;;10;208000;ПФО;;;;
Тягач;Scania;;2011;1750000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-scania-2011-g-v-86517927.html;;;4x2;;;;"ООО ""Глобал Трак Сейлс""";2430000;680000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;КамАЗ;6522;2012;2100000;Киренск;https://spec.drom.ru/kirensk/truck/truck-tractor/prodam-tjagach-kamaz-6522-68677713.html;;;6x6;;;;;2020000;-80000;;10;;;;;;
Тягач;MAN;TGA;2006;1220000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/man-tga-18-360-sedelnyj-tjagach-80469693.html;;;4x2;;;;;1510000;290000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;КамАЗ;54115;2007;900000;Иркутск;https://spec.drom.ru/irkutsk/truck/truck-tractor/prodam-kamaz-54115-scepku-s-rabotoj-88083122.html;;;6x4;;;;;970000;70000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;DAF;XF105;2008;3600000;Краснодар;https://spec.drom.ru/krasnodar/truck/truck-tractor/tjagach-daf-xf-105-87893149.html;;;4x2;;;;;2070000;-1530000;Цена завышена - можно поторговаться;80;;ЮФО;;;;
Тягач;Volvo;VNL 670;2004;1500000;Якутск;https://spec.drom.ru/yakutsk/truck/truck-tractor/prodaetsja-srochno-toka-na-dnjah-scepka-volvo-vnl-670-s-pricepom-maz-88059525.html;;;6x4;;;;;1640000;140000;Горячая цена! Срочно брать!;0;;ДВФО;;;;
Тягач;КамАЗ;5490-S5;2017;3000000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/kamaz-5490-s5-tjagach-b-u-2017-g-65051km-84671728.html;;;4x2;;;;"ООО ""Спец техника""";3160000;160000;Горячая цена! Срочно брать!;0;96000;ЦФО;;;;
Тягач;КамАЗ;54115;2013;2700000;Кызыл;https://spec.drom.ru/kyzyl/truck/truck-tractor/prodam-kamaz-54115-87170174.html;;;6x4;;;;;1760000;-940000;Цена завышена - можно поторговаться;60;;;;;;
Тягач;КамАЗ;54115;2007;550000;Иркутск;https://spec.drom.ru/irkutsk/truck/truck-tractor/prodam-sedelnyj-tjagach-kamaz-54115-83269496.html;;;6x4;;;;;970000;420000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;МАЗ;5432А3-320;2008;500000;Новосибирск;https://spec.drom.ru/novosibirsk/truck/truck-tractor/maz-5432a3-320-81809986.html;;;4x2;;;;;460000;-40000;Цена завышена - можно поторговаться;20;;СФО;;;;
Тягач;Volvo;FM13;2014;5500000;Новосибирск;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-volvo-fm-6x4-d13-510-l-s-12-777-sm-kub-87678536.html;;;6x4;;;;;4400000;-1100000;Цена завышена - можно поторговаться;40;;СФО;;;;
Тягач;КамАЗ;54115;2006;570000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodam-kamaz-2006-82464544.html;;;6x4;;;;;920000;350000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;КамАЗ;;2008;950000;Иркутск;https://spec.drom.ru/irkutsk/truck/truck-tractor/prodaetsja-kamaz-afganec-2008-v-irkutske-83108339.html;;;6x6;;;;;1410000;460000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;МАЗ;6430В9;2014;1400000;Ноябрьск;https://spec.drom.ru/noyabrsk/truck/truck-tractor/maz-6430v9-2014g-6-4-68054427.html;;;6x4;;;;;1230000;-170000;Цена завышена - можно поторговаться;20;;;;;;
Тягач;Mercedes-Benz;Axor 1835 LS;2012;1490000;Екатеринбург;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/mercedes-benz-axor-1835-88156544.html;;;4x2;;;;;2570000;1080000;Горячая цена! Срочно брать!;0;;УФО;;;;
Тягач;Scania;R420;2013;2000000;Кемерово;https://spec.drom.ru/kemerovo/truck/truck-tractor/prodam-tjagach-scania-r420-4x2-87870560.html;;;4x2;;;;;3480000;1480000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;MAN;;2011;2300000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/tjagach-sedelnyj-man-tgs-84602978.html;;;4x2;;;;;2350000;50000;;10;;ЦФО;;;;
Тягач;Mercedes-Benz;;2014;2450000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2014-g-v-86232017.html;;;4x2;;;;"ООО ""Глобал Трак Сейлс""";3440000;990000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;КамАЗ;44108-RB;2012;1850000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodaetsja-kamaz-44108-rb-87003689.html;;;6x6;;;;;2020000;170000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;Volvo;VNL 670;2003;2250000;Барнаул;https://spec.drom.ru/barnaul/truck/truck-tractor/volvo-vnl670-87548956.html;;;6x4;;;;;1520000;-730000;Цена завышена - можно поторговаться;60;;СФО;;;;
Тягач;Mercedes-Benz;;2014;2450000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2014-g-v-86902700.html;;;4x2;;;;"ООО ""Глобал Трак Сейлс""";3440000;990000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;MAN;TGA 18.480;2008;1520000;Абакан;https://spec.drom.ru/abakan/truck/truck-tractor/prodam-sedelnyj-tjagach-man-tga-18.480-4h2-bls-2008-g-v-ots-87941252.html;;;4x2;;;;;1850000;330000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Mercedes-Benz;Actros 3346 s;2017;5290000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodam-tjagach-mercedes-3346-s-86640578.html;;;6x4;;;;;5300000;10000;;10;169000;СФО;;;;
Тягач;МАЗ;5440;2006;1400000;Новокузнецк;https://spec.drom.ru/novokuznetsk/truck/truck-tractor/prodaetsja-scepka-87278970.html;;;4x2;;;;;440000;-960000;Цена завышена - можно поторговаться;230;;СФО;;;;
Тягач;КамАЗ;65225;2015;2849990;Набережные Челны;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/sedelnyj-tjagach-spalnik-kamaz-65225-65221-6h6-20t-25t-82817305.html;;;6x6;;;;;2850000;10;;10;;ПФО;;;;
Тягач;КамАЗ;65116;2006;1250000;Братск;https://spec.drom.ru/bratsk/truck/truck-tractor/prodam-kamaz-65116-25472903.html;;;6x4;;;;;920000;-330000;Цена завышена - можно поторговаться;50;;СФО;;;;
Тягач;Scania;G420;2010;3100000;Барнаул;https://spec.drom.ru/barnaul/truck/truck-tractor/scania-g420-83801562.html;;;;;;;;2400000;-700000;Цена завышена - можно поторговаться;40;;СФО;;;;
Тягач;КамАЗ;44108-24;2012;2000000;Новый Уренгой;https://spec.drom.ru/novyi-urengoi/truck/truck-tractor/prodaetsja-kamaz-44108-polupricep-82761925.html;;;6x6;;;;;2020000;20000;;10;;;;;;
Тягач;Volvo;;2012;2630000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-volvo-2012-goda-83923021.html;;;4x2;;;;"ООО ""Глобал Трак Сейлс""";2890000;260000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;КамАЗ;43118 Сайгак;2014;4450000;Набережные Челны;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-tjagach-s-kmu-7-tonn-sajgak-66723246.html;;;6x6;;;;АвтоСпецЦентр;2630000;-1820000;Цена завышена - можно поторговаться;80;;ПФО;;;;
Тягач;Renault;Premium;2006;1250000;Ленинск-Кузнецкий;https://spec.drom.ru/leninsk-kuznetskii/truck/truck-tractor/prodam-reno-premium-2006-god-83545157.html;;;4x2;;;;;1060000;-190000;Цена завышена - можно поторговаться;30;;;;;;
Тягач;Volvo;;2003;1670000;Усть-Кут;https://spec.drom.ru/ust-kut/truck/truck-tractor/volvo-vnl670-62974680.html;;;6x4;;;;;1520000;-150000;Цена завышена - можно поторговаться;20;;СФО;;;;
Тягач;IVECO;;2011;4000000;Алдан;https://spec.drom.ru/aldan/truck/truck-tractor/prodam-sedelnyj-tjagach-ili-scepku-iveko-traker-81565481.html;;;6x6;;;;;2480000;-1520000;Цена завышена - можно поторговаться;70;;;;;;
Тягач;Volvo;;2003;990000;Люберцы;https://spec.drom.ru/lyubertsy/truck/truck-tractor/sedelnyj-tjagach-volvo-vnl-78705090.html;;;6x4;;;;;1520000;530000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;МАЗ;;2015;2950000;Хабаровск;https://spec.drom.ru/khabarovsk/truck/truck-tractor/prodam-sedelnyj-tjagach-maz-87056750.html;;;6x6;;;;;2090000;-860000;Цена завышена - можно поторговаться;50;;;;;;
Тягач;МАЗ;6430;2019;4350000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/motor-jamz-653.10-renault-ressora-tjagach-6h4-v-nalichii-maz-6430c9-67563761.html;;;6x4;;;;;3740000;-610000;Цена завышена - можно поторговаться;30;139000;ЦФО;;;;
Тягач;КамАЗ;65221;2016;3500000;Набережные Челны;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65221-86615346.html;;;6x6;;;;;3250000;-250000;Цена завышена - можно поторговаться;20;;ПФО;;;;
Тягач;Mercedes-Benz;Axor 1840 LS;2014;2490000;Челябинск;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-axor-1840-ls-2014-g-v-86870999.html;;;4x2;;;;;3440000;950000;Горячая цена! Срочно брать!;0;;УФО;;;;
Тягач;Scania;G380LA;2011;2029000;Новосибирск;https://spec.drom.ru/novosibirsk/truck/truck-tractor/sedelnyj-tjagach-skanija-88166741.html;;;4x2;;;;;2430000;401000;Горячая цена! Срочно брать!;0;;СФО;;;;
Тягач;DAF;XF105;2008;1560000;Люберцы;https://spec.drom.ru/lyubertsy/truck/truck-tractor/sedelnyj-tjagach-daf-ft-xf-105.410-god-vypuska-2008-bez-nds-86739579.html;;;4x2;;;;;2070000;510000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Тягач;Scania;R500CA;2017;6320000;Артем;https://spec.drom.ru/artem/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-scania-r500-ca6x4ehz-na-vysokoj-balke-87852058.html;;;6x4;;;;"АО ИК ""Ренессанс Групп""";5840000;-480000;Цена завышена - можно поторговаться;20;202000;;;;;
Тягач;FREIGHTLINER;Century;2005;1550000;Новосибирск;https://spec.drom.ru/novosibirsk/truck/truck-tractor/freighliner-century-72891952.html;;;6x4;;;;;1600000;50000;;10;;СФО;;;;
Тягач;MAN;TGX;2015;4500000;Краснодар;https://spec.drom.ru/krasnodar/truck/truck-tractor/man-tgx-18.440-2015-85555349.html;;;4x2;;;;;3850000;-650000;Цена завышена - можно поторговаться;30;144000;ЮФО;;;;
Тягач;DAF;XF105;2007;3800000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/scepka-daf-xf-105-52467055.html;;;4x2;;;;;1920000;-1880000;Цена завышена - можно поторговаться;110;;СФО;;;;
Тягач;Scania;;2017;6890000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-scania-2017-g-v-85127480.html;;;4x2;;;;"ООО ""Глобал Трак Сейлс""";5770000;-1120000;Цена завышена - можно поторговаться;30;220000;ЦФО;;;;
Тягач;МАЗ;5440А9-320-030;2011;1000000;Новосибирск;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-maz-86032784.html;;;4x2;;;;;620000;-380000;Цена завышена - можно поторговаться;70;;СФО;;;;
Тягач;МАЗ;6422А5-320;2008;750000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodam-sedelnyj-tjagach-maz-6422a5-320-87000465.html;;;6x4;;;;;500000;-250000;Цена завышена - можно поторговаться;60;;СФО;;;;
Тягач;Renault;;2011;1325000;Санкт-Петербург;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/sedelnyj-tjagach-renault-2011-goda-87218147.html;;;4x2;;;;;1650000;325000;Горячая цена! Срочно брать!;0;;СЗФО;;;;
Тягач;MAN;TGA 18.390;2007;1350000;Екатеринбург;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/man-tga-18.350-4x2-bls-2007-goda-vypuska-83688570.html;;;4x2;;;;;1660000;310000;Горячая цена! Срочно брать!;0;;УФО;;;;
Тягач;Scania;G420;2011;2600000;Славянск-на-Кубани;https://spec.drom.ru/slavyansk-na-kubani/truck/truck-tractor/prodaetsja-tjagach-scania-g420-4x2-87748855.html;;;4x2;;;;;2430000;-170000;Цена завышена - можно поторговаться;20;;;;;;
